director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,genres,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,language,country,content_rating,budget,actor_2_facebook_likes
Burr Steers,99.0,23.0,471.0,Rory Culkin,1000.0,Comedy|Drama,Kieran Culkin,Igby Goes Down ,2478,Bill Irwin,English,USA,R,9000000.0,710.0
Stewart Raffill,91.0,12.0,297.0,John Carradine,1000.0,Action|Adventure|Comedy|Romance|Sci-Fi,Anjelica Huston,The Ice Pirates ,1991,Robert Urich,English,USA,PG,9000000.0,300.0
Davis Guggenheim,95.0,49.0,261.0,John Doman,702.0,Biography|Drama|Sport,Emma Bell,Gracie ,2007,Carly Schroeder,English,USA,PG-13,9000000.0,616.0
Bart Freundlich,103.0,38.0,316.0,Garry Shandling,745.0,Comedy|Drama|Romance,Billy Crudup,Trust the Man ,1721,Dagmara Dominczyk,English,USA,R,9000000.0,591.0
Andrew Fleming,92.0,26.0,611.0,Amy Poehler,1000.0,Comedy|Music,Steve Coogan,Hamlet 2 ,3767,David Arquette,English,USA,R,9000000.0,1000.0
Marc Forby,97.0,3.0,204.0,Will Patton,679.0,Drama,Q'orianka Kilcher,Princess Kaiulani ,1426,Shaun Evans,English,USA,PG,9000000.0,537.0
Peter Cattaneo,86.0,11.0,18.0,Vince Colosimo,185.0,Drama|Family,Jacqueline McKenzie,Opal Dream ,299,Peter Callan,English,Australia,PG,11400000.0,62.0
Ole Christian Madsen,45.0,28.0,104.0,Thure Lindhardt,573.0,Drama|History|Thriller|War,Lars Mikkelsen,Flame and Citron ,1098,Christian Berkel,Danish,Denmark,Not Rated,45000000.0,197.0
Meiert Avis,97.0,0.0,230.0,Kip Pardue,922.0,Comedy|Music|Romance,Fisher Stevens,Undiscovered ,1835,Perrey Reeves,English,Germany,PG-13,9000000.0,374.0
Peter Faiman,93.0,4.0,93.0,Linda Kozlowski,442.0,Adventure|Comedy,Paul Hogan,Crocodile Dundee ,822,David Gulpilil,English,Australia,PG-13,8800000.0,162.0
Roland Suso Richter,90.0,3.0,327.0,Sarah Polley,1000.0,Mystery|Sci-Fi|Thriller,Stephen Graham,The I Inside ,2310,Stephen Rea,English,UK,R,8800000.0,900.0
Jeremy Sims,122.0,8.0,59.0,Gyton Grantley,174.0,Drama|History|War,Harrison Gilbertson,Beneath Hill 60 ,498,Steve Le Marquand,English,Australia,R,9000000.0,109.0
Mark Rydell,125.0,43.0,122.0,Frederic Forrest,563.0,Drama|Music|Romance,David Keith,The Rose ,1097,Alan Bates,English,USA,R,8500000.0,236.0
Roger Vadim,98.0,35.0,170.0,David Hemmings,949.0,Adventure|Comedy|Fantasy|Sci-Fi,Jane Fonda,Barbarella ,1510,Milo O'Shea,English,France,PG,9000000.0,178.0
Nils Gaup,92.0,8.0,3.0,Louisa Milwood-Haigh,35.0,Adventure|Family,Bjørn Sundquist,Shipwrecked ,47,Stian Smestad,English,Norway,PG,60000000.0,6.0
Vondie Curtis-Hall,104.0,170.0,202.0,Max Beesley,736.0,Drama|Music|Romance,Mariah Carey,Glitter ,1854,Valarie Pettiford,English,USA,PG-13,22000000.0,218.0
Tom Elkins,101.0,14.0,559.0,Cicely Tyson,1000.0,Drama|Horror|Mystery|Thriller,Abigail Spencer,The Haunting in Connecticut 2: Ghosts of Georgia ,3164,Brad James,English,USA,R,9000000.0,907.0
Woo-Suk Kang,135.0,0.0,13.0,Sung-kee Ahn,28.0,Action|Drama,Yu-mi Jeong,Silmido ,97,Kyung-gu Sol,Korean,South Korea,,8000000.0,15.0
Herbert Ross,107.0,71.0,304.0,Chris Penn,967.0,Drama|Music|Romance,Dianne Wiest,Footloose ,1962,Lori Singer,English,USA,PG,8200000.0,455.0
J.C. Chandor,106.0,78.0,,,0.0,Action|Adventure|Drama,Robert Redford,All Is Lost ,0,,English,USA,PG-13,9000000.0,
John Sayles,126.0,407.0,39.0,Casey Siemaszko,638.0,Adventure|Drama|Thriller,Mary Elizabeth Mastrantonio,Limbo ,823,Vanessa Martinez,English,USA,R,8000000.0,107.0
John G. Avildsen,126.0,80.0,225.0,William Zabka,668.0,Action|Drama|Family|Sport,Martin Kove,The Karate Kid ,2004,William Bassett,English,USA,PG,8000000.0,641.0
Serdar Akar,122.0,11.0,173.0,Bergüzar Korel,205.0,Action|Adventure,Necati Sasmaz,Valley of the Wolves: Iraq ,808,Ghassan Massoud,Arabic,Turkey,,8300000.0,197.0
Jay Chandrasekhar,119.0,422.0,422.0,Lindsay Price,861.0,Comedy|Horror|Thriller,Brittany Daniel,Club Dread ,3306,Jay Chandrasekhar,English,USA,R,8550000.0,499.0
Rob Reiner,89.0,0.0,107.0,Frances Lee McCain,217.0,Adventure|Drama,Marshall Bell,Stand by Me ,644,Casey Siemaszko,English,USA,R,8000000.0,107.0
Danny Boyle,113.0,0.0,27.0,Megan Burns,133.0,Drama|Horror|Sci-Fi|Thriller,Noah Huntley,28 Days Later... ,241,David Schneider,English,UK,R,8000000.0,32.0
Rick Famuyiwa,109.0,44.0,458.0,Sanaa Lathan,1000.0,Comedy|Drama|Music|Romance,Boris Kodjoe,Brown Sugar ,3199,Wendell Pierce,English,USA,PG-13,8000000.0,886.0
Martin Lawrence,108.0,0.0,388.0,Lynn Whitfield,585.0,Comedy|Crime|Drama|Romance|Thriller,Faizon Love,A Thin Line Between Love and Hate ,3023,Della Reese,English,USA,R,8000000.0,434.0
Masayuki Ochiai,90.0,5.0,297.0,David Denman,449.0,Horror|Mystery|Thriller,James Kyson,Shutter ,1534,Daisy Betts,English,USA,PG-13,8000000.0,332.0
George A. Romero,130.0,0.0,602.0,Hal Holbrook,875.0,Comedy|Fantasy|Horror,Ted Danson,Creepshow ,2662,Adrienne Barbeau,English,USA,R,8000000.0,826.0
Tom Gormican,94.0,19.0,117.0,Lola Glaudini,363.0,Comedy|Romance,Mackenzie Davis,That Awkward Moment ,1024,Josh Pais,English,USA,R,8000000.0,342.0
Ken Shapiro,93.0,2.0,213.0,Dabney Coleman,484.0,Comedy|Fantasy|Sci-Fi,Brian Doyle-Murray,Modern Problems ,1455,Mary Kay Place,English,USA,PG,8000000.0,345.0
Peter R. Hunt,142.0,13.0,244.0,George Lazenby,803.0,Action|Adventure|Thriller,Telly Savalas,On Her Majesty's Secret Service ,1769,Desmond Llewelyn,English,UK,M,7000000.0,314.0
Wes Craven,107.0,0.0,112.0,Heather Langenkamp,969.0,Fantasy|Horror|Mystery|Thriller,Miko Hughes,New Nightmare ,1775,Tracy Middendorf,English,USA,R,8000000.0,449.0
John Schultz,91.0,13.0,292.0,Mark Webber,452.0,Comedy|Drama|Romance,Stephen Collins,Drive Me Crazy ,1760,Keri Lynn Pratt,English,USA,PG-13,8000000.0,442.0
Tamra Davis,82.0,33.0,475.0,Harland Williams,744.0,Comedy|Crime,Dave Chappelle,Half Baked ,2400,Clarence Williams III,English,USA,R,8000000.0,503.0
Erik Canuel,116.0,31.0,50.0,Richard Howland,539.0,Action|Comedy|Crime|Thriller,Colm Feore,Bon Cop Bad Cop ,895,Sarain Boylan,English,Canada,R,8000000.0,290.0
James Ivory,117.0,133.0,86.0,Omar Metwally,471.0,Drama|Romance,Alexandra Maria Lara,The City of Your Final Destination ,858,Diego Velazquez,English,USA,PG-13,8300000.0,277.0
Nicole Holofcener,93.0,132.0,216.0,Ben Falcone,434.0,Comedy|Drama|Romance,Christopher Nicholas Smith,Enough Said ,1183,Michaela Watkins,English,USA,PG-13,8000000.0,265.0
E. Elias Merhige,92.0,54.0,306.0,Udo Kier,776.0,Drama|Horror,Eddie Izzard,Shadow of the Vampire ,1761,Catherine McCormack,English,UK,R,8000000.0,595.0
Joe Nussbaum,104.0,18.0,741.0,Thomas McDonell,1000.0,Comedy|Drama,Cameron Monaghan,Prom ,5190,Aimee Teegarden,English,USA,PG,8000000.0,962.0
Matt Reeves,98.0,198.0,636.0,Michael Rapaport,1000.0,Comedy|Romance,Mark Margolis,The Pallbearer ,3502,Carol Kane,English,USA,PG-13,8000000.0,975.0
Steve Rash,89.0,15.0,660.0,Nia Long,883.0,Comedy,Barry Corbin,Held Up ,3291,Jake Busey,English,USA,PG-13,8000000.0,826.0
Fina Torres,92.0,26.0,417.0,John de Lancie,1000.0,Comedy|Fantasy|Romance,Harold Perrineau,Woman on Top ,2687,Mark Feuerstein,English,USA,R,8000000.0,905.0
Duke Johnson,90.0,26.0,0.0,Tom Noonan,1000.0,Animation|Comedy|Drama|Romance,Jennifer Jason Leigh,Anomalisa ,1442,David Thewlis,English,USA,R,8000000.0,442.0
François Ozon,111.0,341.0,569.0,Isabelle Huppert,963.0,Comedy|Crime|Musical|Romance,Catherine Deneuve,8 Women ,3543,Emmanuelle Béart,French,France,R,8000000.0,678.0
Mark L. Lester,79.0,73.0,112.0,Tia Carrere,1000.0,Action|Comedy|Crime|Thriller,Cary-Hiroyuki Tagawa,Showdown in Little Tokyo ,2404,Vernee Watson,English,USA,R,8000000.0,1000.0
David Dobkin,104.0,71.0,168.0,Vince Vieluf,1000.0,Comedy|Crime,Janeane Garofalo,Clay Pigeons ,1795,Kevin Rahm,English,Germany,R,8000000.0,261.0
Anna Boden,101.0,16.0,472.0,Jeremy Davies,943.0,Comedy|Drama|Romance,Zoë Kravitz,It's Kind of a Funny Story ,2786,Jim Gaffigan,English,USA,PG-13,8000000.0,769.0
Steve James,106.0,23.0,200.0,Laurel Holloman,1000.0,Biography|Drama|Romance|Sport,Kurtwood Smith,Prefontaine ,1610,Amy Locane,English,USA,PG-13,8000000.0,273.0
Michael Winner,98.0,136.0,249.0,Marina Sirtis,977.0,Adventure|Drama,Faye Dunaway,The Wicked Lady ,2413,John Gielgud,English,UK,R,8000000.0,649.0
Tomm Moore,75.0,45.0,4.0,Mick Lally,61.0,Adventure|Animation|Family|Fantasy,Sean Lennon,The Secret of Kells ,75,Evan McGuire,English,France,Not Rated,6500000.0,5.0
John Carney,104.0,109.0,7.0,Karen Pittman,480.0,Drama|Music,James Corden,Begin Again ,517,Mary Catherine Garrison,English,USA,R,8000000.0,12.0
Michael Corrente,99.0,30.0,209.0,Tony Devon,480.0,Crime|Drama,Jerry Ferrara,Brooklyn Rules ,1234,Alexa Havins,English,USA,R,8000000.0,257.0
Andrew Currie,93.0,8.0,33.0,Henry Czerny,553.0,Comedy|Drama|Horror|Sci-Fi,Alexia Fast,Fido ,786,Kesun Loder,English,Canada,R,8000000.0,177.0
Marc Schölermann,95.0,3.0,448.0,Larry Drake,905.0,Crime|Horror|Thriller,John de Lancie,Pathology ,3185,Johnny Whitworth,English,USA,R,8000000.0,513.0
Robert Moresco,107.0,53.0,463.0,Brad Renfro,954.0,Crime|Drama|Thriller,Brian Dennehy,10th & Wolf ,2512,Dash Mihok,English,USA,R,8000000.0,551.0
Thomas Vinterberg,102.0,346.0,488.0,Chris Owen,947.0,Comedy|Crime|Drama|Romance,Michael Angarano,Dear Wendy ,2572,William Hootkins,English,Italy,Unrated,50000000.0,526.0
Claudia Llosa,97.0,43.0,47.0,Zen McGrath,144.0,Drama,Ian Tracey,Aloft ,326,William Shimell,English,Spain,R,8000000.0,63.0
Charles Binamé,124.0,2.0,23.0,Roy Dupuis,413.0,Biography|Drama|Sport,Stephen McHattie,The Rocket: The Legend of Rocket Richard ,733,Julie LeBreton,French,Canada,PG,8000000.0,265.0
Ol Parker,90.0,21.0,112.0,Ben Miles,186.0,Comedy|Drama|Romance,Celia Imrie,Imagine Me & You ,619,Darren Boyd,English,UK,R,7900000.0,119.0
Bruce Beresford,104.0,78.0,189.0,Lucy Fry,502.0,Drama,Mckenna Grace,Mr. Church ,1546,Natalie Coughlin,English,USA,PG-13,8000000.0,206.0
David Webb Peoples,90.0,73.0,26.0,Joan Chen,848.0,Action|Sci-Fi|Sport,Delroy Lindo,The Blood of Heroes ,1526,Anna Katarina,English,Australia,R,10000000.0,643.0
Michael Winnick,106.0,155.0,391.0,Helena Mattsson,981.0,Action,Scott Takeda,Code of Honor ,2741,Craig Sheffer,English,USA,R,8000000.0,505.0
George Tillman Jr.,115.0,88.0,890.0,Mekhi Phifer,1000.0,Comedy|Drama,Vanessa Williams,Soul Food ,4737,Vivica A. Fox,English,USA,R,7500000.0,1000.0
Stanley Tong,89.0,7.0,36.0,Anita Mui,186.0,Action|Comedy,Françoise Yip,Rumble in the Bronx ,407,Garvin Cross,Cantonese,Hong Kong,R,7500000.0,147.0
Eli Roth,94.0,0.0,658.0,Lauren German,1000.0,Horror,Jay Hernandez,Hostel: Part II ,4707,Stanislav Ianevski,English,USA,R,10000000.0,683.0
Tony Richardson,109.0,62.0,518.0,Beau Bridges,584.0,Comedy|Drama|Romance,Joely Richardson,The Hotel New Hampshire ,2024,Nastassja Kinski,English,UK,R,7500000.0,552.0
Joe Carnahan,105.0,248.0,147.0,Chi McBride,673.0,Crime|Drama|Mystery|Thriller,Jason Patric,Narc ,1442,Alan Van Sprang,English,USA,R,7500000.0,466.0
Paul Gross,102.0,329.0,280.0,Paul Gross,611.0,Comedy|Drama|Romance|Sport,Molly Parker,Men with Brooms ,1834,Kari Matchett,English,Canada,R,7500000.0,329.0
Charles Robert Carner,97.0,18.0,742.0,Jenny McCarthy,834.0,Comedy|Crime,Ivana Milicevic,Witless Protection ,4091,Richard Bull,English,USA,PG-13,7500000.0,749.0
Russell Holt,118.0,0.0,249.0,Brenda Strong,373.0,Drama|Romance,Eric Johnson,The Work and the Glory ,1233,Tiffany Dupont,English,USA,PG,7500000.0,266.0
Claude Miller,103.0,27.0,59.0,Edouard Baer,71.0,Comedy|Crime|Drama|Romance|Thriller,Sandrine Kiberlain,Alias Betty ,262,Roschdy Zem,French,France,,50000000.0,59.0
Michael Winterbottom,93.0,187.0,158.0,Om Puri,631.0,Drama|Romance|Sci-Fi|Thriller,Samantha Morton,Code 46 ,1176,Natalie Mendoza,English,UK,R,7500000.0,163.0
Jeta Amata,95.0,20.0,36.0,Nathin Butler,262.0,Action|Crime|Drama|Thriller,Akon,Black November ,409,Razaaq Adoti,English,Nigeria,,7500000.0,65.0
Siddharth Anand,153.0,5.0,60.0,Mary Goggin,532.0,Comedy|Family|Romance,Saif Ali Khan,Ta Ra Rum Pum ,902,Vic Aviles,Hindi,USA,,6000000.0,249.0
Vincent Paronnaud,89.0,10.0,106.0,Gena Rowlands,963.0,Animation|Biography|Drama|War,Catherine Deneuve,Persepolis ,1754,Danielle Darrieux,French,France,PG-13,7300000.0,545.0
Joe Dante,92.0,287.0,664.0,Teri Polo,844.0,Adventure|Fantasy|Thriller,Bruce Dern,The Hole ,4099,Haley Bennett,English,USA,PG-13,12000000.0,708.0
Dennis Gansel,107.0,23.0,93.0,Elyas M'Barek,287.0,Drama|Thriller,Max Riemelt,The Wave ,635,Jennifer Ulrich,German,Germany,,5000000.0,150.0
Daniel Barber,97.0,12.0,641.0,Jack O'Connell,788.0,Action|Crime|Drama|Thriller,Joseph Gilgun,Harry Brown ,2486,Sean Harris,English,UK,R,7300000.0,698.0
Robert Marcarelli,100.0,0.0,440.0,William Hootkins,488.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,George Coe,The Omega Code ,2428,Ayla Kell,English,USA,PG-13,7500000.0,488.0
Ernie Barbarash,104.0,249.0,96.0,Aki Aleong,294.0,Action|Thriller,Darren Shahlavi,Pound of Flesh ,835,Brahim Achabbakhe,English,Canada,R,7500000.0,284.0
Guy Hamilton,120.0,82.0,175.0,Lois Maxwell,244.0,Action|Adventure|Thriller,Desmond Llewelyn,Diamonds Are Forever ,1105,Jill St. John,English,UK,GP,7200000.0,177.0
Adrian Lyne,95.0,213.0,92.0,Cynthia Rhodes,225.0,Drama|Music|Romance,Michael Nouri,Flashdance ,791,Lee Ving,English,USA,R,4000000.0,174.0
Jane Campion,121.0,319.0,11.0,Ian Mune,1000.0,Drama|Music|Romance,Holly Hunter,The Piano ,1051,Geneviève Lemon,English,New Zealand,R,7000000.0,18.0
Jonathan Liebesman,96.0,474.0,82.0,Emma Caulfield,1000.0,Horror|Mystery|Thriller,Sullivan Stapleton,Darkness Falls ,2212,Angus Sampson,English,USA,PG-13,11000000.0,970.0
Guy Hamilton,121.0,82.0,189.0,Geoffrey Holder,581.0,Action|Adventure|Thriller,Yaphet Kotto,Live and Let Die ,1865,Clifton James,English,UK,PG,7000000.0,547.0
Jay Russell,95.0,13.0,430.0,Frankie Muniz,1000.0,Drama|Family|Sport,Clint Howard,My Dog Skip ,2515,Cody Linley,English,USA,PG,5000000.0,934.0
Salim Akil,112.0,70.0,826.0,Loretta Devine,1000.0,Comedy|Drama,Gary Dourdan,Jumping the Broom ,5959,Laz Alonso,English,USA,PG-13,6600000.0,912.0
Michael Anderson,119.0,23.0,440.0,Jenny Agutter,1000.0,Action|Adventure|Sci-Fi,Farrah Fawcett,Logan's Run ,2951,Peter Ustinov,English,USA,PG,9000000.0,659.0
Craig R. Baxley,96.0,22.0,794.0,Vanity,1000.0,Action|Comedy|Crime|Thriller,Bill Duke,Action Jackson ,5282,Carl Weathers,English,USA,R,7000000.0,841.0
Neil Marshall,100.0,197.0,159.0,Shauna Macdonald,513.0,Adventure|Horror|Thriller,MyAnna Buring,The Descent ,1379,Craig Conway,English,UK,R,3500000.0,239.0
Matt Bettinelli-Olpin,89.0,14.0,270.0,Allison Miller,971.0,Horror|Mystery,Zach Gilford,Devil's Due ,2517,Vanessa Ray,English,USA,R,7000000.0,479.0
Rob Zombie,109.0,0.0,597.0,Ken Foree,1000.0,Crime|Horror,Sid Haig,The Devil's Rejects ,3544,Lew Temple,English,USA,R,7000000.0,649.0
Rick Famuyiwa,103.0,44.0,190.0,Rick Fox,637.0,Comedy|Crime|Drama,Kimberly Elise,Dope ,1342,Kiersey Clemons,English,USA,R,7000000.0,256.0
Michael Rymer,95.0,48.0,826.0,Omar Epps,1000.0,Crime|Drama|Thriller,LL Cool J,In Too Deep ,4837,Nia Long,English,USA,R,7000000.0,865.0
Rob Zombie,105.0,0.0,303.0,Matthew McGrory,1000.0,Horror,Sid Haig,House of 1000 Corpses ,2444,Erin Daniels,English,USA,R,7000000.0,340.0
Sharron Miller,79.0,0.0,23.0,Elizabeth MacRae,246.0,Horror,Bernard Fox,Alien Zone ,345,Charles Aidman,English,USA,PG,350000.0,29.0
Steve Miner,103.0,49.0,304.0,Richard E. Grant,687.0,Action|Fantasy|Horror|Thriller,Julian Sands,Warlock ,1990,Lori Singer,English,USA,R,7000000.0,554.0
Gina Prince-Bythewood,116.0,107.0,658.0,Nate Parker,893.0,Drama|Music,Minnie Driver,Beyond the Lights ,3110,Darryl Stephens,English,USA,PG-13,7000000.0,664.0
Michael Corrente,96.0,30.0,407.0,George Wendt,761.0,Comedy|Drama|Romance,Jonathan Brandis,Outside Providence ,2018,Shawn Hatosy,English,USA,R,7000000.0,412.0
Gurinder Chadha,122.0,98.0,397.0,Martin Henderson,729.0,Comedy|Drama|Musical|Romance,Indira Varma,Bride & Prejudice ,2321,Anupam Kher,English,UK,PG-13,7000000.0,579.0
Phillip Noyce,94.0,176.0,46.0,David Gulpilil,116.0,Adventure|Biography|Drama|History,Roy Billing,Rabbit-Proof Fence ,312,Deborah Mailman,Aboriginal,Australia,PG,6000000.0,93.0
Don Michael Paul,93.0,70.0,442.0,Faizon Love,692.0,Comedy|Sport,Jeffrey Jones,Who's Your Caddy? ,3128,Lil' Wayne,English,USA,PG-13,7000000.0,585.0
Tony Maylam,96.0,6.0,38.0,Alun Armstrong,206.0,Action|Crime|Horror|Sci-Fi|Thriller,Michael J. Pollard,Split Second ,493,Alastair Duncan,English,UK,R,7000000.0,192.0
David Mamet,99.0,342.0,501.0,Randy Couture,1000.0,Drama|Sport,Alice Braga,Redbelt ,2158,Jose Pablo Cantillo,English,USA,R,7000000.0,518.0
Jay Duplass,91.0,157.0,224.0,Tim Guinee,490.0,Comedy|Drama|Romance,Matt Walsh,Cyrus ,1136,Katie Aselton,English,USA,R,7000000.0,259.0
Kevin Brodie,100.0,0.0,359.0,Cheryl Ladd,655.0,Drama|Family,Bruce McGill,A Dog of Flanders ,1906,Jack Warden,English,USA,PG,7000000.0,476.0
Paul Schrader,105.0,261.0,617.0,Michael McKean,783.0,Biography|Crime|Drama,Ed Begley Jr.,Auto Focus ,2684,Kurt Fuller,English,USA,R,7000000.0,658.0
Tim Chambers,99.0,2.0,455.0,Marley Shelton,1000.0,Drama|Sport,Ellen Burstyn,The Mighty Macs ,2589,Jennifer Butler,English,USA,G,7000000.0,690.0
Dick Richards,107.0,6.0,375.0,Terence Hill,963.0,Adventure|Drama|Romance|War,Catherine Deneuve,March or Die ,2209,Jack O'Halloran,English,UK,PG,9000000.0,750.0
Jean-Marie Poiré,107.0,8.0,39.0,Isabelle Nanty,106.0,Comedy|Fantasy|Sci-Fi,Christian Clavier,Les visiteurs ,215,Valérie Lemercier,French,France,R,50000000.0,54.0
Sofia Coppola,97.0,0.0,106.0,Chris Pontius,227.0,Comedy|Drama,Nathalie Fay,Somewhere ,684,Erin Wasson,English,USA,R,7000000.0,218.0
Alex Zamm,95.0,43.0,611.0,Raquel Welch,1000.0,Comedy,Taylor Negron,Chairman of the Board ,5213,Larry Miller,English,USA,PG-13,10000000.0,788.0
Thaddeus O'Sullivan,96.0,5.0,52.0,Luke Newberry,766.0,Drama|Romance,Olivia Williams,The Heart of Me ,1251,Eleanor Bron,English,UK,R,7000000.0,358.0
Shari Springer Berman,108.0,30.0,281.0,Marian Seldes,474.0,Comedy,Lynn Cohen,The Extra Man ,2029,Dan Hedaya,English,USA,R,7000000.0,403.0
David Lam,92.0,4.0,4.0,Louis Koo,91.0,Action|Crime,Michael Wong,Z Storm ,198,Stephen Au,Cantonese,Hong Kong,,7000000.0,82.0
Francis Ford Coppola,88.0,0.0,507.0,Bruce Dern,1000.0,Comedy|Fantasy|Horror|Mystery,Alden Ehrenreich,Twixt ,3150,Joanne Whalley,English,USA,R,7000000.0,844.0
Vladlen Barbe,80.0,0.0,26.0,Wendee Lee,99.0,Adventure|Animation|Family,Erin Fitzgerald,Snow Queen ,218,Ivan Okhlobystin,Russian,Russia,PG,7000000.0,62.0
Richard Rich,45.0,24.0,29.0,Kate Higgins,122.0,Action|Adventure|Animation|Comedy|Drama|Family|Fantasy|Thriller,Debi Derryberry,Alpha and Omega 4: The Legend of the Saw Toothed Cave ,236,Cindy Robinson,,USA,,7000000.0,35.0
Kenny Ortega,111.0,197.0,578.0,Corbin Bleu,755.0,Comedy|Drama|Family|Music|Musical|Romance,Lucas Grabeel,High School Musical 2 ,3009,Olesya Rulin,English,USA,TV-G,7000000.0,632.0
Kim Nguyen,96.0,16.0,63.0,Justin Edward Seale,149.0,Drama|Romance,Gordon Pinsent,Two Lovers and a Bear ,414,John Ralston,English,Canada,,8700000.0,147.0
Max Färberböck,125.0,4.0,36.0,Johanna Wokalek,177.0,Biography|Drama|Romance|War,Heike Makatsch,Aimee & Jaguar ,333,Maria Schrader,German,Germany,,15000000.0,66.0
Arie Posin,108.0,3.0,436.0,John Heard,710.0,Comedy|Drama,Rory Culkin,The Chumscrubber ,2119,Tim DeKay,English,USA,R,6800000.0,697.0
Damian Nieman,101.0,0.0,83.0,Jason Cerbone,240.0,Crime|Thriller,Glenn Plummer,Shade ,490,Mark De Alessandro,English,USA,R,6800000.0,83.0
Gabriele Muccino,125.0,125.0,11.0,Silvio Muccino,60.0,Comedy|Drama|Romance,Laura Morante,"Remember Me, My Love ",132,Giulia Michelini,Italian,Italy,R,5000000.0,29.0
José Padilha,115.0,294.0,15.0,Fernanda Machado,585.0,Action|Crime|Drama|Thriller,Wagner Moura,Elite Squad ,666,André Ramiro,Portuguese,Brazil,R,4000000.0,39.0
John R. Leonetti,99.0,40.0,300.0,Annabelle Wallis,1000.0,Horror|Mystery,Alfre Woodard,Annabelle ,2323,Gabriel Bateman,English,USA,R,6500000.0,421.0
Rachel Perkins,88.0,3.0,38.0,Magda Szubanski,46.0,Comedy|Drama|Musical,Deborah Mailman,Bran Nue Dae ,225,Jessica Mauboy,English,Australia,PG-13,6500000.0,46.0
John Singleton,112.0,309.0,15.0,Lloyd Avery II,27.0,Crime|Drama,John Cothran,Boyz n the Hood ,106,Na'Blonka Durden,English,USA,R,6000000.0,26.0
Luis Valdez,108.0,7.0,51.0,Rosanna DeSoto,699.0,Biography|Drama|Music,Esai Morales,La Bamba ,936,Danielle von Zerneck,English,USA,PG-13,6500000.0,63.0
Brian De Palma,104.0,0.0,517.0,David Margulies,754.0,Mystery|Romance|Thriller,Angie Dickinson,Dressed to Kill ,2442,Nancy Allen,English,USA,X,6500000.0,567.0
Stephen Sommers,108.0,208.0,689.0,Frances Conroy,876.0,Adventure|Comedy|Drama|Family,Curtis Armstrong,The Adventures of Huck Finn ,4840,Anne Heche,English,USA,PG,6500000.0,827.0
Doug Liman,102.0,218.0,376.0,Jay Mohr,900.0,Comedy|Crime,Sarah Polley,Go ,2475,Scott Wolf,English,USA,R,6500000.0,563.0
Nicole Holofcener,88.0,132.0,180.0,Marin Hinkle,435.0,Comedy|Drama|Romance,Greg Germann,Friends with Money ,1140,Jake Cherry,English,USA,R,6500000.0,230.0
Robert Wise,115.0,338.0,45.0,Paula Kelly,116.0,Sci-Fi|Thriller,David Wayne,The Andromeda Strain ,394,Eric Christmas,English,USA,G,6500000.0,112.0
Louis Morneau,91.0,38.0,91.0,Bob Gunton,730.0,Horror|Sci-Fi|Thriller,Leon,Bats ,1405,Ned Bellamy,English,USA,PG-13,6500000.0,461.0
Caroline Link,141.0,11.0,8.0,Juliane Köhler,56.0,Biography|Drama,Merab Ninidze,Nowhere in Africa ,105,Matthias Habich,English,Germany,R,7000000.0,36.0
Sterling Van Wagenen,100.0,0.0,266.0,Eric Johnson,1000.0,Drama|Western,Emily Podleski,The Work and the Glory II: American Zion ,1942,Brenda Strong,English,USA,PG-13,6500000.0,373.0
Hans Petter Moland,106.0,19.0,0.0,Sara-Marie Maltha,844.0,Drama,Charlotte Rampling,Aberdeen ,846,Stellan Skarsgård,English,UK,,6500000.0,2.0
Ian Sharp,102.0,9.0,368.0,Jed Brophy,1000.0,Action|Adventure|Drama|Western,Ray Winstone,Tracker ,1904,Temuera Morrison,English,New Zealand,R,6500000.0,433.0
Anton Corbijn,122.0,210.0,471.0,Samantha Morton,845.0,Biography|Drama|Music,Sam Riley,Control ,2614,Alexandra Maria Lara,English,UK,R,4500000.0,631.0
Wolfgang Becker,121.0,31.0,43.0,Chulpan Khamatova,65.0,Drama|Romance,Florian Lukas,Good Bye Lenin! ,200,Burghart Klaußner,German,Germany,R,4800000.0,51.0
Tom Hooper,98.0,0.0,27.0,Mark Bazeley,1000.0,Biography|Drama|Sport,Stephen Graham,The Damned United ,1163,Maurice Roëves,English,UK,R,10000000.0,54.0
