director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,genres,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,language,country,content_rating,budget,actor_2_facebook_likes,num_critic_for_reviews,gross,num_voted_users,num_user_for_reviews,imdb_score,movie_facebook_likes,genre_Drama,genre_Comedy,genre_Romance,genre_Thriller,genre_Crime,genre_Action,genre_Adventure,genre_Horror,genre_Family,genre_Fantasy,genre_other,profit,pop_est,gdp_md,actor_1_degree,actor_1_closeness,actor_1_betweenness,actor_2_degree,actor_2_closeness,actor_2_betweenness,actor_3_degree,actor_3_closeness,actor_3_betweenness
Mike Binder,121.0,57.0,664.0,Gillian Jacobs,1000.0,['Drama'],Jennifer Ehle,Black or White ,3745,Jillian Estell,English,USA,PG-13,9000000.0,837.0,91.0,21569041,8058,57.0,6.6,0,True,False,False,False,False,False,False,False,False,False,False,12569041.0,328239523.0,21433226.0,6.0,0.00358974358974359,2.164941478925648e-05,2.0,0.002393162393162393,0.0,2.0,0.002393162393162393,0.0
Eric Bross,85.0,49.0,401.0,Tamala Jones,719.0,"['Comedy', 'Family', 'Romance']",Jerry Stiller,On the Line ,2446,Dave Foley,English,USA,PG,16000000.0,405.0,46.0,4356743,3662,79.0,4.1,0,False,True,True,False,False,False,False,False,True,False,False,-11643257.0,328239523.0,21433226.0,4.0,0.07559831472874952,0.00551380741255774,6.0,0.08429196474920204,0.00902621246984132,2.0,0.073210999526789,0.0
Luca Guadagnino,120.0,64.0,72.0,Waris Ahluwalia,144.0,"['Drama', 'Romance']",Flavio Parenti,I Am Love ,474,Alba Rohrwacher,Italian,Italy,R,10000000.0,110.0,181.0,5004648,14031,114.0,7.0,0,True,False,True,False,False,False,False,False,False,False,False,-4995352.0,60297396.0,2003576.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
John Putch,111.0,60.0,699.0,Diedrich Bader,823.0,"['Drama', 'Mystery', 'Sci-Fi']",Robert Picardo,Atlas Shrugged II: The Strike ,5262,Esai Morales,English,USA,PG-13,10000000.0,759.0,23.0,3333823,5612,122.0,5.5,0,True,False,False,False,False,False,False,False,False,False,True,-6666177.0,328239523.0,21433226.0,4.0,0.06169797943991493,0.002723187103134333,8.0,0.06895492970301444,0.006743653771923652,6.0,0.06298044412882857,0.0026376179139089126
Steven Soderbergh,89.0,0.0,132.0,Lesley Ann Warren,402.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Peter Fonda,The Limey ,1335,William Lucking,English,USA,R,9000000.0,296.0,111.0,3193102,24412,240.0,7.1,944,True,False,False,True,True,False,False,False,False,False,True,-5806898.0,328239523.0,21433226.0,6.0,0.0028131868131868135,7.731933853305885e-06,2.0,0.0017582417582417582,0.0,2.0,0.0017582417582417582,0.0
Terence Davies,135.0,25.0,553.0,Anthony LaPaglia,902.0,"['Drama', 'Romance']",Eric Stoltz,The House of Mirth ,2735,Elizabeth McGovern,English,UK,PG,10000000.0,576.0,96.0,3041803,6377,181.0,7.1,345,True,False,True,False,False,False,False,False,False,False,False,-6958197.0,66834405.0,2829108.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Harley Cokeliss,92.0,4.0,311.0,Tracey Walter,754.0,"['Action', 'Drama', 'Thriller']",Cliff Robertson,Malone ,1891,Dennis Burkley,English,USA,R,10000000.0,324.0,27.0,3060858,1768,37.0,5.6,208,True,False,False,True,False,True,False,False,False,False,False,-6939142.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Victor Salva,120.0,108.0,400.0,Tim DeKay,634.0,"['Drama', 'Romance', 'Sport']",Scott Mechlowicz,Peaceful Warrior ,2673,Agnes Bruckner,English,Germany,PG-13,10000000.0,436.0,44.0,1055654,20426,175.0,7.3,0,True,False,True,False,False,False,False,False,False,False,True,-8944346.0,83132799.0,3861123.0,4.0,0.0685302828399906,0.0011933058077045974,4.0,0.0638343717192278,0.0012998559006851497,4.0,0.06907165737997474,0.0026515833010367536
Tom Brady,97.0,105.0,269.0,Kevin Nealon,982.0,['Comedy'],Don Johnson,Bucky Larson: Born to Be a Star ,2603,Nicholas Turturro,English,USA,R,10000000.0,503.0,49.0,2331318,9541,64.0,3.3,0,False,True,False,False,False,False,False,False,False,False,False,-7668682.0,328239523.0,21433226.0,6.0,0.0864713133715677,0.008494992938208244,6.0,0.08293278537180977,0.007969085457965963,4.0,0.079065231371135,0.0035114253687566904
Spike Lee,135.0,0.0,851.0,Michael Rapaport,1000.0,"['Comedy', 'Drama', 'Music']",Gillian White,Bamboozled ,4266,Jada Pinkett Smith,English,USA,R,10000000.0,975.0,57.0,2185266,8720,186.0,6.5,1000,True,True,False,False,False,False,False,False,False,False,True,-7814734.0,328239523.0,21433226.0,2.0,0.07663001828520796,0.0,4.0,0.07664921177757747,0.0009108218079194332,12.0,0.08986110057905684,0.021236000677971517
Franklin J. Schaffner,118.0,76.0,249.0,William Hootkins,902.0,"['Adventure', 'Mystery', 'Thriller']",Frank Langella,Sphinx ,2079,John Gielgud,English,USA,PG,14000000.0,488.0,2.0,800000,892,21.0,5.2,106,False,False,False,True,False,False,True,False,False,False,True,-13200000.0,328239523.0,21433226.0,2.0,0.0648214314810375,0.0,8.0,0.06829323321177819,0.007526341197352236,7.0,0.07135042621169924,0.006479029708450663
Chris Weitz,98.0,129.0,221.0,Eddie 'Piolin' Sotelo,749.0,"['Drama', 'Romance']",Demián Bichir,A Better Life ,2214,Robert Peters,English,USA,PG-13,10000000.0,252.0,94.0,1754319,13174,81.0,7.2,0,True,False,True,False,False,False,False,False,False,False,False,-8245681.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
David Cronenberg,98.0,0.0,258.0,John Neville,530.0,"['Drama', 'Mystery', 'Thriller']",Miranda Richardson,Spider ,1381,Lynn Redgrave,English,Canada,R,8000000.0,387.0,157.0,1641788,30096,213.0,6.8,0,True,False,False,True,False,False,False,False,False,False,True,-6358212.0,37589262.0,1736425.0,4.0,0.06263241465861195,0.0023680441656318005,4.0,0.06071864643293215,0.0018658736106908016,4.0,0.05760413703943116,0.0009108218079194332
John Waters,87.0,0.0,503.0,Melanie Griffith,975.0,"['Comedy', 'Crime', 'Thriller']",Alicia Witt,Cecil B. DeMented ,3059,Kevin Nealon,English,France,R,10000000.0,537.0,90.0,1276984,11403,150.0,6.2,795,False,True,False,True,True,False,False,False,False,False,False,-8723016.0,67059887.0,2715518.0,10.0,0.0885992987903816,0.014925670507656228,4.0,0.0780967150751507,0.0009108218079194332,6.0,0.08293278537180977,0.007969085457965963
Bob Odenkirk,93.0,0.0,622.0,Lee Majors,966.0,['Comedy'],Jenna Fischer,The Brothers Solomon ,3307,Will Forte,English,USA,R,10000000.0,799.0,51.0,900926,9517,46.0,5.3,319,False,True,False,False,False,False,False,False,False,False,False,-9099074.0,328239523.0,21433226.0,4.0,0.08550488349314837,0.0033457578667203097,6.0,0.08468852304468744,0.009748249087182493,6.0,0.08808922798560105,0.005726319513728481
Guy Ritchie,89.0,0.0,119.0,Jeanne Tripplehorn,990.0,"['Comedy', 'Romance']",Bruce Greenwood,Swept Away ,2006,David Thornton,English,UK,R,10000000.0,711.0,71.0,598645,13145,215.0,3.6,725,False,True,True,False,False,False,False,False,False,False,False,-9401355.0,66834405.0,2829108.0,8.0,0.06143169286800724,0.00510083075612665,6.0,0.06116769498740317,0.005099187510985481,2.0,0.05671800167213011,0.0
Joshua Seftel,107.0,0.0,91.0,Sergej Trifunovic,603.0,"['Action', 'Comedy', 'Thriller']",Bashar Rahal,"War, Inc. ",988,Ned Bellamy,English,USA,R,10000000.0,175.0,79.0,578527,20008,112.0,5.7,883,False,True,False,True,False,True,False,False,False,False,False,-9421473.0,328239523.0,21433226.0,4.0,0.06590330096306193,0.0015635499902367594,2.0,0.0648077039436633,0.0,6.0,0.07343058860755322,0.004339969868051286
Stephen Chow,85.0,0.0,51.0,Karen Mok,478.0,"['Action', 'Comedy', 'Sport']",Wei Zhao,Shaolin Soccer ,700,Kwok-Kwan Chan,Cantonese,Hong Kong,PG,10000000.0,83.0,246.0,488872,56923,243.0,7.3,0,False,True,False,False,False,True,False,False,False,False,True,-9511128.0,,,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Claude Chabrol,101.0,324.0,28.0,François Cluzet,678.0,"['Comedy', 'Crime', 'Thriller']",Isabelle Huppert,The Swindle ,1256,Michel Serrault,French,France,,60000000.0,541.0,34.0,231417,1649,21.0,6.6,33,False,True,False,True,True,False,False,False,False,False,False,-59768583.0,67059887.0,2715518.0,4.0,0.053716338076527655,0.0018185508422975442,4.0,0.048698596120620316,0.0009108218079194332,2.0,0.0486908477361938,0.0
Dan Harris,111.0,24.0,83.0,Ryan Donowho,374.0,"['Comedy', 'Drama']",Kip Pardue,Imaginary Heroes ,768,Larry Fessenden,English,USA,R,4000000.0,181.0,73.0,228524,8708,56.0,7.3,345,True,True,False,False,False,False,False,False,False,False,False,-3771476.0,328239523.0,21433226.0,4.0,0.07442168726215419,0.0009108218079194332,2.0,0.06509720868367966,0.0,2.0,0.06509720868367966,0.0
Mel Smith,86.0,302.0,428.0,Danny Dyer,893.0,"['Action', 'Comedy', 'Drama']",Minnie Driver,High Heels and Low Lifes ,3049,Mary McCormack,English,UK,R,10000000.0,798.0,43.0,226792,3080,44.0,6.2,117,True,True,False,False,False,True,False,False,False,False,False,-9773208.0,66834405.0,2829108.0,8.0,0.07755245261580793,0.01715010558409905,6.0,0.0749686374380152,0.002726279876675655,10.0,0.08575647415496092,0.022586093436161515
Christopher Smith,90.0,76.0,345.0,Toby Stephens,798.0,"['Comedy', 'Horror', 'Thriller']",Danny Dyer,Severance ,2217,Laura Harris,English,UK,R,5000000.0,769.0,200.0,136432,31890,194.0,6.6,0,False,True,False,True,False,False,False,True,False,False,False,-4863568.0,66834405.0,2829108.0,6.0,0.0749686374380152,0.002726279876675655,2.0,0.06551530250952217,0.0,2.0,0.06551530250952217,0.0
Stuart Gordon,82.0,216.0,885.0,Dulé Hill,1000.0,"['Drama', 'Thriller']",Joe Mantegna,Edmond ,5761,Jeffrey Combs,English,USA,R,10000000.0,922.0,79.0,131617,9971,119.0,6.3,661,True,False,False,True,False,False,False,False,False,False,False,-9868383.0,328239523.0,21433226.0,10.0,0.05925490909516469,0.005576300149990317,2.0,0.05318883775475416,0.0,2.0,0.05318883775475416,0.0
Rafa Lara,125.0,21.0,36.0,Andrés Montiel,78.0,"['Drama', 'History', 'War']",Jorge Luis Moreno,"Cinco de Mayo, La Batalla ",221,William Miller,Spanish,Mexico,R,10000000.0,61.0,12.0,169379,683,3.0,6.2,874,True,False,False,False,False,False,False,False,False,False,True,-9830621.0,127575529.0,1268870.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Arthur Hiller,86.0,71.0,385.0,Harvey Weinstein,795.0,['Comedy'],Eric Idle,An Alan Smithee Film: Burn Hollywood Burn ,2655,Ryan O'Neal,English,USA,R,10000000.0,474.0,29.0,15447,2971,85.0,3.5,89,False,True,False,False,False,False,False,False,False,False,False,-9984553.0,328239523.0,21433226.0,4.0,0.06711744226822636,0.002723187103134333,2.0,0.059462154478184794,0.0,4.0,0.05948527126484169,0.0018185508422975442
Julio DePietro,90.0,0.0,617.0,Scott Porter,806.0,"['Comedy', 'Romance']",Adrian Martinez,The Good Guy ,3124,Aaron Yoo,English,USA,R,8000000.0,690.0,22.0,100503,7759,20.0,5.9,1000,False,True,True,False,False,False,False,False,False,False,False,-7899497.0,328239523.0,21433226.0,4.0,0.07558897814548056,0.004134709757560523,4.0,0.07043894073471701,0.0017361042168517026,6.0,0.07500538677009266,0.005358056219722243
Katherine Dieckmann,90.0,8.0,495.0,Minnie Driver,1000.0,"['Comedy', 'Drama']",Stephanie Szostak,Motherhood ,3146,Anthony Edwards,English,USA,PG-13,5000000.0,893.0,43.0,92900,3662,23.0,4.7,546,True,True,False,False,False,False,False,False,False,False,False,-4907100.0,328239523.0,21433226.0,2.0,0.07148376034150386,0.0,8.0,0.07755245261580793,0.01715010558409905,4.0,0.07823647654914434,0.005304659380683612
Scott Marshall,93.0,7.0,611.0,Drew Waters,906.0,"['Comedy', 'Romance']",Drew Fuller,Blonde Ambition ,4725,Larry Miller,English,USA,PG-13,10000000.0,848.0,20.0,5561,4995,34.0,3.9,160,False,True,True,False,False,False,False,False,False,False,False,-9994439.0,328239523.0,21433226.0,2.0,0.08193359518660724,0.0,4.0,0.08685170370994126,0.001656794792026315,14.0,0.09472898251725059,0.030305397220649413
Benedikt Erlingsson,81.0,4.0,5.0,Charlotte Bøving,63.0,"['Comedy', 'Drama', 'Romance']",Ingvar Eggert Sigurðsson,Of Horses and Men ,81,Sigríður María Egilsdóttir,Icelandic,Iceland,,10000000.0,10.0,66.0,11835,1920,7.0,6.9,1000,True,True,True,False,False,False,False,False,False,False,False,-9988165.0,361313.0,24188.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Andy Garcia,144.0,0.0,195.0,Victor Rivers,786.0,"['Drama', 'Romance']",Danny Pino,The Lost City ,1674,Enrique Murciano,English,USA,R,9600000.0,228.0,52.0,2483955,8369,165.0,6.7,957,True,False,True,False,False,False,False,False,False,False,False,-7116045.0,328239523.0,21433226.0,4.0,0.054105724544196966,0.0009108218079194332,2.0,0.049002718658443245,0.0,2.0,0.049002718658443245,0.0
Steve Carr,98.0,41.0,525.0,Mike Epps,723.0,['Comedy'],John Witherspoon,Next Friday ,3939,Rolando Molina,English,USA,R,9500000.0,706.0,55.0,57176582,27492,84.0,6.1,0,False,True,False,False,False,False,False,False,False,False,False,47676582.0,328239523.0,21433226.0,5.0,0.06917314150587207,0.0009110151062657659,9.0,0.07974514085263272,0.0063462067471370155,2.0,0.06914969563257893,0.0
Lewis Gilbert,117.0,43.0,244.0,Burt Kwouk,742.0,"['Action', 'Adventure', 'Thriller']",Donald Pleasence,You Only Live Twice ,2127,Desmond Llewelyn,English,UK,Approved,9500000.0,462.0,130.0,43100000,75280,267.0,6.9,0,False,False,False,True,False,True,True,False,False,False,False,33600000.0,66834405.0,2829108.0,12.0,0.060978774140077324,0.008872409354128166,2.0,0.055218689646693984,0.0,10.0,0.05622819991216868,0.004737368549279594
Gary Sherman,98.0,17.0,770.0,Heather O'Rourke,1000.0,"['Horror', 'Thriller']",Tom Skerritt,Poltergeist III ,3827,Zelda Rubinstein,English,USA,PG-13,10500000.0,887.0,66.0,14114488,13190,114.0,4.5,616,False,False,False,True,False,False,False,True,False,False,False,3614488.0,328239523.0,21433226.0,6.0,0.06376786372618838,0.001830995741285978,2.0,0.05679695211989199,0.0,2.0,0.05679695211989199,0.0
Terence Young,130.0,92.0,177.0,Earl Cameron,244.0,"['Action', 'Adventure', 'Thriller']",Desmond Llewelyn,Thunderball ,1164,Lois Maxwell,English,UK,Approved,9000000.0,189.0,129.0,63600000,82073,275.0,7.0,0,False,False,False,True,False,True,True,False,False,False,False,54600000.0,66834405.0,2829108.0,10.0,0.05622819991216868,0.004737368549279594,2.0,0.05074570566652484,0.0,6.0,0.050762540934225435,0.0009114017029584312
Malcolm D. Lee,120.0,92.0,862.0,Sanaa Lathan,1000.0,"['Comedy', 'Drama']",Harold Perrineau,The Best Man ,5420,Jarrod Bunch,English,USA,R,9000000.0,886.0,32.0,34074895,6525,79.0,6.7,0,True,True,False,False,False,False,False,False,False,False,False,25074895.0,328239523.0,21433226.0,6.0,0.07725876748850746,0.002014143885764281,6.0,0.0859612297814545,0.005000910817006264,2.0,0.07488608296145309,0.0
Tom Holland,87.0,85.0,118.0,Alex Vincent,311.0,"['Fantasy', 'Horror']",Catherine Hicks,Child's Play ,760,Dinah Manoff,English,USA,R,9000000.0,189.0,142.0,33244684,62038,281.0,6.5,0,False,False,False,False,False,False,False,True,False,True,False,24244684.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Glen Morgan,94.0,17.0,179.0,Crystal Lowe,607.0,['Horror'],Oliver Hudson,Black Christmas ,1611,Andrea Martin,English,USA,R,9000000.0,318.0,186.0,16235293,19918,278.0,4.5,0,False,False,False,False,False,False,False,True,False,False,False,7235293.0,328239523.0,21433226.0,4.0,0.05708832721238281,0.0009108218079194332,2.0,0.057077679384869545,0.0,6.0,0.06410851115994094,0.002726279876675655
Kenneth Branagh,137.0,0.0,130.0,Derek Jacobi,591.0,"['Action', 'Biography', 'Drama', 'History', 'Romance', 'War']",Brian Blessed,Henry V ,1341,Danny Webb,English,UK,PG-13,9000000.0,520.0,46.0,10161099,23441,108.0,7.7,0,True,False,True,False,False,True,False,False,False,False,True,1161099.0,66834405.0,2829108.0,4.0,0.002009419152276295,4.639160311983531e-06,2.0,0.0014065934065934068,0.0,2.0,0.0014065934065934068,0.0
Christopher McQuarrie,119.0,188.0,35.0,Nicky Katt,187.0,"['Action', 'Crime', 'Drama', 'Thriller']",Kristin Lehman,The Way of the Gun ,358,Dylan Kussman,English,USA,R,8500000.0,127.0,117.0,6047856,27536,327.0,6.7,1000,True,False,False,True,True,True,False,False,False,False,False,-2452144.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Burr Steers,99.0,23.0,471.0,Rory Culkin,1000.0,"['Comedy', 'Drama']",Kieran Culkin,Igby Goes Down ,2478,Bill Irwin,English,USA,R,9000000.0,710.0,136.0,4681503,29058,238.0,7.0,838,True,True,False,False,False,False,False,False,False,False,False,-4318497.0,328239523.0,21433226.0,6.0,0.05910612805832507,0.0036293697507417825,6.0,0.06657717350635876,0.006689769291729319,2.0,0.0590604994735073,0.0
Davis Guggenheim,95.0,49.0,261.0,John Doman,702.0,"['Biography', 'Drama', 'Sport']",Emma Bell,Gracie ,2007,Carly Schroeder,English,USA,PG-13,9000000.0,616.0,65.0,2955039,3624,27.0,6.2,313,True,False,False,False,False,False,False,False,False,False,True,-6044961.0,328239523.0,21433226.0,2.0,0.0011721611721611722,0.0,2.0,0.0011721611721611722,0.0,4.0,0.0017582417582417582,1.546386770661177e-06
Bart Freundlich,103.0,38.0,316.0,Garry Shandling,745.0,"['Comedy', 'Drama', 'Romance']",Billy Crudup,Trust the Man ,1721,Dagmara Dominczyk,English,USA,R,9000000.0,591.0,100.0,1530535,7833,63.0,5.7,215,True,True,True,False,False,False,False,False,False,False,False,-7469465.0,328239523.0,21433226.0,6.0,0.0747306417636088,0.008171574184259376,2.0,0.0656981489957016,0.0,4.0,0.06643264474589776,0.002485996531982214
Andrew Fleming,92.0,26.0,611.0,Amy Poehler,1000.0,"['Comedy', 'Music']",Steve Coogan,Hamlet 2 ,3767,David Arquette,English,USA,R,9000000.0,1000.0,129.0,4881867,15200,76.0,6.4,1000,False,True,False,False,False,False,False,False,False,False,True,-4118133.0,328239523.0,21433226.0,6.0,0.07814657252859501,0.004367132455711421,10.0,0.08573244936881301,0.012747716204771938,8.0,0.07892249594377254,0.005052269350442228
Marc Forby,97.0,3.0,204.0,Will Patton,679.0,['Drama'],Q'orianka Kilcher,Princess Kaiulani ,1426,Shaun Evans,English,USA,PG,9000000.0,537.0,26.0,883887,1201,14.0,6.2,0,True,False,False,False,False,False,False,False,False,False,False,-8116113.0,328239523.0,21433226.0,2.0,0.06348345151373884,0.0,6.0,0.07136706577005085,0.0028603524003506615,4.0,0.0651873422136496,0.0014000757002583662
Peter Cattaneo,86.0,11.0,18.0,Vince Colosimo,185.0,"['Drama', 'Family']",Jacqueline McKenzie,Opal Dream ,299,Peter Callan,English,Australia,PG,11400000.0,62.0,24.0,13751,813,6.0,6.6,135,True,False,False,False,False,False,False,False,True,False,False,-11386249.0,25364307.0,1396567.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Ole Christian Madsen,45.0,28.0,104.0,Thure Lindhardt,573.0,"['Drama', 'History', 'Thriller', 'War']",Lars Mikkelsen,Flame and Citron ,1098,Christian Berkel,Danish,Denmark,Not Rated,45000000.0,197.0,80.0,145109,14247,44.0,7.3,0,True,False,False,True,False,False,False,False,False,False,True,-44854891.0,5818553.0,350104.0,2.0,0.001221001221001221,0.0,4.0,0.0018315018315018315,2.3195801559917654e-06,2.0,0.001221001221001221,0.0
Meiert Avis,97.0,0.0,230.0,Kip Pardue,922.0,"['Comedy', 'Music', 'Romance']",Fisher Stevens,Undiscovered ,1835,Perrey Reeves,English,Germany,PG-13,9000000.0,374.0,41.0,1046166,2599,45.0,4.2,128,False,True,True,False,False,False,False,False,False,False,True,-7953834.0,83132799.0,3861123.0,6.0,0.0868147455381498,0.005686977272091357,4.0,0.07442168726215419,0.0009108218079194332,2.0,0.07440359300315538,0.0
Mark Rydell,125.0,43.0,122.0,Frederic Forrest,563.0,"['Drama', 'Music', 'Romance']",David Keith,The Rose ,1097,Alan Bates,English,USA,R,8500000.0,236.0,32.0,29200000,6142,52.0,6.9,1000,True,False,True,False,False,False,False,False,False,False,True,20700000.0,328239523.0,21433226.0,10.0,0.07587948872352543,0.006195775187105743,2.0,0.0662098611038464,0.0,2.0,0.0662098611038464,0.0
John Sayles,126.0,407.0,39.0,Casey Siemaszko,638.0,"['Adventure', 'Drama', 'Thriller']",Mary Elizabeth Mastrantonio,Limbo ,823,Vanessa Martinez,English,USA,R,8000000.0,107.0,46.0,1997807,5158,140.0,7.1,196,True,False,False,True,False,False,True,False,False,False,False,-6002193.0,328239523.0,21433226.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0,2.0,0.0008791208791208791,0.0
Jay Chandrasekhar,119.0,422.0,422.0,Lindsay Price,861.0,"['Comedy', 'Horror', 'Thriller']",Brittany Daniel,Club Dread ,3306,Jay Chandrasekhar,English,USA,R,8550000.0,499.0,66.0,4992159,23823,201.0,5.6,713,False,True,False,True,False,False,False,True,False,False,False,-3557841.0,328239523.0,21433226.0,6.0,0.058440175312131776,0.005430910338562053,2.0,0.05255851919656128,0.0,4.0,0.052585613544458815,0.002723187103134333
