director_name,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,genres,actor_1_name,movie_title,cast_total_facebook_likes,actor_3_name,language,country,content_rating,budget,actor_2_facebook_likes
Doug Liman,102,218,376,Jay Mohr,900,Comedy|Crime,Sarah Polley,Go ,2475,Scott Wolf,English,USA,R,6500000,563
Nicole Holofcener,88,132,180,Marin Hinkle,435,Comedy|Drama|Romance,Greg Germann,Friends with Money ,1140,Jake Cherry,English,USA,R,6500000,230
Robert Wise,115,338,45,Paula Kelly,116,Sci-Fi|Thriller,David Wayne,The Andromeda Strain ,394,Eric Christmas,English,USA,G,6500000,112
Louis Morneau,91,38,91,Bob Gunton,730,Horror|Sci-Fi|Thriller,Leon,Bats ,1405,Ned Bellamy,English,USA,PG-13,6500000,461
Caroline Link,141,11,8,Juliane Köhler,56,Biography|Drama,Merab Ninidze,Nowhere in Africa ,105,Matthias Habich,English,Germany,R,7000000,36
Sterling Van Wagenen,100,0,266,Eric Johnson,1000,Drama|Western,Emily Podleski,The Work and the Glory II: American Zion ,1942,Brenda Strong,English,USA,PG-13,6500000,373
Hans Petter Moland,106,19,0,Sara-Marie Maltha,844,Drama,Charlotte Rampling,Aberdeen ,846,Stellan Skarsgård,English,UK,,6500000,2
Ian Sharp,102,9,368,Jed Brophy,1000,Action|Adventure|Drama|Western,Ray Winstone,Tracker ,1904,Temuera Morrison,English,New Zealand,R,6500000,433
Anton Corbijn,122,210,471,Samantha Morton,845,Biography|Drama|Music,Sam Riley,Control ,2614,Alexandra Maria Lara,English,UK,R,4500000,631
Wolfgang Becker,121,31,43,Chulpan Khamatova,65,Drama|Romance,Florian Lukas,Good Bye Lenin! ,200,Burghart Klaußner,German,Germany,R,4800000,51
Tom Hooper,98,0,27,Mark Bazeley,1000,Biography|Drama|Sport,Stephen Graham,The Damned United ,1163,Maurice Roëves,English,UK,R,10000000,54
Dan O'Bannon,108,228,358,Clu Gulager,431,Comedy|Horror|Sci-Fi,Linnea Quigley,The Return of the Living Dead ,2020,Beverly Randolph,English,USA,R,4000000,426
Kevin Smith,123,0,781,Jason Mewes,1000,Comedy|Romance,Ethan Suplee,Mallrats ,3254,Joey Lauren Adams,English,USA,R,6000000,898
Randal Kleiser,110,116,898,Stockard Channing,1000,Musical|Romance,Olivia Newton-John,Grease ,5127,Sid Caesar,English,USA,PG-13,6000000,944
George Roy Hill,110,131,399,Ted Cassidy,640,Biography|Crime|Drama|Western,Katharine Ross,Butch Cassidy and the Sundance Kid ,2169,Kenneth Mars,English,USA,M,6000000,566
Robert Stevenson,139,55,266,Glynis Johns,382,Comedy|Family|Fantasy|Musical,Ed Wynn,Mary Poppins ,2045,Elsa Lanchester,English,USA,Approved,6000000,279
Jerome Robbins,152,34,249,George Chakiris,804,Crime|Drama|Musical|Romance|Thriller,Rita Moreno,West Side Story ,1802,Richard Beymer,English,USA,Unrated,6000000,271
Rick Famuyiwa,106,44,328,Tamala Jones,865,Comedy|Drama|Romance,Omar Epps,The Wood ,2724,Richard T. Jones,English,USA,R,6000000,405
Stephen Hopkins,89,81,92,Kelly Jo Minter,321,Fantasy|Horror|Romance|Thriller,Lisa Wilcox,A Nightmare on Elm Street 5: The Dream Child ,584,Matthew Borlenghi,English,USA,X,8000000,101
Darren Aronofsky,109,0,120,John D'Leo,1000,Drama|Sport,Mark Margolis,The Wrestler ,1582,Ajay Naidu,English,USA,R,6000000,245
King Vidor,144,54,332,Lillian Gish,469,Drama|Romance|Western,Joseph Cotten,Duel in the Sun ,2037,Jennifer Jones,English,USA,Unrated,8000000,436
Christopher Guest,90,378,658,Catherine O'Hara,957,Comedy,John Michael Higgins,Best in Show ,4611,Michael McKean,English,USA,PG-13,6000000,925
John Carpenter,106,0,381,Adrienne Barbeau,742,Action|Sci-Fi,Donald Pleasence,Escape from New York ,2270,Tom Atkins,English,UK,R,6000000,602
Spike Lee,121,0,182,Ossie Davis,413,Comedy|Drama|Musical,Tisha Campbell-Martin,School Daze ,1284,Bill Nunn,English,USA,R,6500000,282
Fred Savage,89,0,405,Brian Doyle-Murray,555,Comedy|Family,Lochlyn Munro,Daddy Day Camp ,1752,Tamala Jones,English,USA,PG,6000000,484
Peter Howitt,99,29,161,Kevin McNally,711,Comedy|Drama|Fantasy|Romance,Jeanne Tripplehorn,Sliding Doors ,1462,John Lynch,English,UK,R,9000000,427
Rusty Cundieff,98,38,360,Clarence Williams III,1000,Comedy|Horror|Thriller,Corbin Bernsen,Tales from the Hood ,3221,David Alan Grier,English,USA,R,6000000,475
Kevin Macdonald,121,162,25,Simon McBurney,1000,Biography|Drama|History|Thriller,David Oyelowo,The Last King of Scotland ,1184,Abby Mukiibi Nkaaga,English,UK,R,6000000,149
Dominique Othenin-Girard,96,2,120,Tamara Glynn,742,Horror|Thriller,Donald Pleasence,Halloween 5 ,1308,Troy Evans,English,USA,X,3000000,256
Jean-Jacques Mantello,42,0,,Daryl Hannah,844,Adventure|Documentary|Short,Charlotte Rampling,Dolphins and Whales 3D: Tribes of the Ocean ,844,,English,UK,,6000000,0
Ed Harris,122,0,221,Bud Cort,697,Biography|Drama,John Heard,Pollock ,1517,Amy Madigan,English,USA,R,6000000,394
Risa Bramon Garcia,101,112,612,Dave Chappelle,1000,Comedy|Drama|Romance,Janeane Garofalo,200 Cigarettes ,2697,Gaby Hoffmann,English,USA,R,6000000,744
Deb Hagan,94,0,664,Alona Tal,1000,Comedy,Drake Bell,College ,4484,Haley Bennett,English,USA,R,6500000,1000
Zach Cregger,90,138,263,Windell Middlebrooks,373,Comedy|Romance,Hugh M. Hefner,Miss March ,1831,Raquel Alessi,English,USA,R,6000000,308
John Cameron Mitchell,95,263,179,Miriam Shor,263,Comedy|Drama|Music|Musical,John Cameron Mitchell,Hedwig and the Angry Inch ,993,Andrea Martin,English,USA,R,6000000,261
Sheldon Lettich,99,23,82,Ryan Bollman,97,Action|Drama,Antoni Corone,Only the Strong ,382,Todd Susman,English,USA,PG-13,6000000,91
David Atkins,95,8,15,Lynne Thigpen,244,Comedy|Crime|Drama|Thriller,Chelcie Ross,Novocaine ,489,Polly Noonan,English,USA,R,6000000,230
Jonathan Levine,99,129,362,Aaron Yoo,976,Comedy|Drama|Romance,Mary-Kate Olsen,The Wackness ,2748,Method Man,English,USA,R,6000000,617
Sylvio Tabet,107,0,284,Kari Wuhrer,721,Action|Adventure|Fantasy|Sci-Fi,Michael Berryman,Beastmaster 2: Through the Portal of Time ,2000,Marc Singer,English,USA,PG-13,6000000,514
Rick Bieber,90,11,316,Kendrick Cross,767,Biography|Drama|Sport,Aidan Quinn,The 5th Quarter ,2370,Sammy Nagi Njuguna,English,USA,PG,6000000,529
Shana Feste,96,19,71,Zoë Kravitz,1000,Drama|Romance,Jennifer Ehle,The Greatest ,2163,Cara Seymour,English,USA,R,6000000,943
Wayne Wang,104,61,451,Russell Wong,974,Drama|History,Bingbing Li,Snow Flower and the Secret Fan ,2430,Ji-hyun Jun,English,China,PG-13,6000000,595
Peter Cattaneo,107,11,419,Olivia Williams,773,Comedy|Crime|Romance,James Nesbitt,Lucky Break ,2440,Peter McNamara,English,UK,PG-13,6000000,766
Greg Marcks,85,9,407,Barbara Hershey,861,Comedy|Crime|Drama,Henry Thomas,11:14 ,2200,Shawn Hatosy,English,USA,R,6000000,618
Perry Lang,76,17,259,Kevin Tighe,636,Action|Drama|Thriller,Catherine Bell,Men of War ,2152,Tim Guinee,English,USA,R,8600000,472
Vic Sarin,101,24,130,Aidan Quinn,933,Drama|Family,Connie Nielsen,A Shine of Rainbows ,1940,John Bell,English,Canada,PG,6000000,767
William Kaufman,90,58,787,Sean Cook,848,Action|Thriller,Drew Waters,The Hit List ,3469,Cole Hauser,English,USA,R,6000000,816
David Cronenberg,89,0,15,Leslie Carlson,391,Horror|Mystery|Sci-Fi|Thriller,Debbie Harry,Videodrome ,477,Reiner Schwarz,English,Canada,R,5952000,20
Cédric Klapisch,111,82,269,Cécile De France,809,Comedy|Drama,Romain Duris,L'auberge espagnole ,1858,Iddo Goldberg,French,France,R,5300000,447
Martin Koolhoven,103,12,19,Tygo Gernandt,163,Drama|History|War,Yorick van Wageningen,Winter in Wartime ,219,Martijn Lakemeier,Dutch,Netherlands,R,4000000,20
John Frankenheimer,133,287,28,Paul Scofield,343,Thriller|War,Jeanne Moreau,The Train ,502,Michel Simon,English,France,Unrated,6700000,94
Gurinder Chadha,112,98,397,Parminder Nagra,883,Comedy|Drama|Romance|Sport,Archie Panjabi,Bend It Like Beckham ,2201,Anupam Kher,English,UK,PG-13,3500159,528
John Sayles,141,407,501,Edie Falco,688,Drama|Romance,Miguel Ferrer,Sunshine State ,2584,Timothy Hutton,English,USA,PG-13,5600000,659
Preston A. Whitmore II,95,17,255,Wayne Brady,592,Action|Sport,Wesley Jonathan,Crossover ,2000,Eva Marcille,English,USA,PG-13,5600000,378
Jaume Balagueró,85,57,6,Pablo Rosso,37,Horror,Jonathan D. Mellor,[Rec] 2 ,73,Andrea Ros,Spanish,Spain,R,5600000,9
George Roy Hill,129,131,417,Robert Shaw,1000,Comedy|Crime|Drama,Eileen Brennan,The Sting ,2387,Ray Walston,English,USA,PG,5500000,559
Hugh Hudson,125,46,249,Ben Cross,368,Biography|Drama|Sport,Alice Krige,Chariots of Fire ,1651,John Gielgud,English,UK,PG,5500000,303
Darren Grant,116,0,476,Kimberly Elise,907,Comedy|Drama|Romance,Cicely Tyson,Diary of a Mad Black Woman ,2723,Tamara Taylor,English,USA,PG-13,5500000,637
Scott Hicks,105,96,35,Armin Mueller-Stahl,509,Biography|Drama|Music|Romance,Noah Taylor,Shine ,888,Nicholas Bell,English,Australia,PG-13,5500000,294
Christophe Barratier,97,25,57,François Berléand,517,Drama|Music,Jean-Baptiste Maunier,The Chorus ,745,Gérard Jugnot,French,France,PG-13,5500000,86
Émile Gaudreault,92,9,71,Luke Kirby,636,Comedy|Drama,Paul Sorvino,Mambo Italiano ,1033,Claudia Ferri,English,Canada,R,5000000,210
James Cox,104,10,93,Louis Lombardi,715,Crime|Drama|Mystery|Thriller,Alexis Dziena,Wonderland ,1315,Franky G,English,USA,R,5000000,436
Spike Lee,120,0,388,John Savage,782,Drama,Ruby Dee,Do the Right Thing ,2892,Danny Aiello,English,USA,R,6500000,652
Hitoshi Matsumoto,99,17,16,Hitoshi Matsumoto,31,Comedy|Drama,Lindsay Kay Hayward,R100 ,81,Shinobu Terajima,Japanese,Japan,Unrated,5500000,17
George Ratliff,96,3,38,Cree Kelly,472,Action|Comedy|Drama|Thriller,Jim Gaffigan,Salvation Boulevard ,561,Mike Eshaq,English,USA,R,9000000,39
Morten Tyldum,100,77,27,Synnøve Macody Lund,286,Crime|Drama|Thriller,Aksel Hennie,Headhunters ,385,Julie R. Ølgaard,Norwegian,Norway,R,30300000,52
Jon Wright,94,4,114,Richard Coyle,796,Comedy|Horror|Sci-Fi|Thriller,Russell Tovey,Grabbers ,1832,Bronagh Gallagher,English,UK,Not Rated,4000000,567
Michael McGowan,98,12,149,Adam Butcher,393,Comedy|Drama|Sport,Campbell Scott,Saint Ralph ,955,Gordon Pinsent,English,Canada,PG-13,6000000,259
Liv Ullmann,129,440,0,Jessica Chastain,631,Drama|Romance,Samantha Morton,Miss Julie ,631,Colin Farrell,English,Norway,PG-13,5500000,0
Jeannot Szwarc,103,82,32,Bill Erwin,208,Drama|Fantasy|Romance,Teresa Wright,Somewhere in Time ,454,George Voskovec,English,USA,PG,5100000,191
James Wan,106,0,482,Barbara Hershey,852,Fantasy|Horror|Thriller,Lin Shaye,Insidious: Chapter 2 ,2975,Leigh Whannell,English,USA,PG-13,5000000,618
Darren Lynn Bousman,95,163,651,Tony Nappo,1000,Horror|Mystery,Emmanuelle Vaugier,Saw II ,4134,Shawnee Smith,English,USA,R,4000000,654
Jeff Tremaine,87,79,218,Steve-O,608,Comedy|Documentary,Bam Margera,Jackass: The Movie ,1770,Chris Pontius,English,USA,R,5000000,362
Henry Joost,94,24,434,Sprague Grayden,581,Horror,Johanna Braddy,Paranormal Activity 3 ,2371,Christopher Nicholas Smith,English,USA,R,5000000,438
Stiles White,89,10,704,Shelley Hennig,852,Fantasy|Horror,Lin Shaye,Ouija ,5056,Daren Kagasoff,English,USA,PG-13,5000000,707
Chuck Russell,88,55,150,Heather Langenkamp,506,Action|Fantasy|Horror|Thriller,John Saxon,A Nightmare on Elm Street 3: Dream Warriors ,1584,Jennifer Rubin,English,USA,X,4500000,449
Joel Edgerton,108,0,458,Allison Tolman,1000,Mystery|Thriller,Busy Philipps,The Gift ,3215,Wendell Pierce,English,USA,R,5000000,562
Eugenio Derbez,115,399,83,Jessica Lindsey,399,Comedy|Drama,Eugenio Derbez,Instructions Not Included ,688,Hugo Stiglitz,Spanish,Mexico,PG-13,5000000,89
Henry Joost,96,24,113,Brendon Eggertsen,235,Horror,Matt Shively,Paranormal Activity 4 ,799,Alisha Boe,English,USA,R,5000000,119
Henry Koster,135,28,275,Jean Simmons,726,Drama|History,Richard Burton,The Robe ,1920,Victor Mature,English,USA,Unrated,5000000,422
Richard Fleischer,127,130,51,Robert J. Wilke,617,Adventure|Drama|Family|Fantasy|Sci-Fi,James Mason,"20,000 Leagues Under the Sea ",799,Paul Lukas,English,USA,Approved,5000000,53
Christopher Landon,101,52,332,Gloria Sandoval,510,Fantasy|Horror|Thriller,Richard Cabral,Paranormal Activity: The Marked Ones ,2161,Molly Ephraim,English,USA,R,5000000,358
Mike Flanagan,104,59,202,Rory Cochrane,972,Horror|Mystery,James Lafferty,Oculus ,2071,Garrett Ryan,English,USA,R,5000000,407
Kevin Smith,97,0,657,Jason Mewes,1000,Comedy,Ethan Suplee,Clerks II ,2990,Brian O'Halloran,English,USA,R,5000000,898
Stephen Daldry,110,335,34,Gary Lewis,838,Drama|Music,Julie Walters,Billy Elliot ,1122,Jamie Draven,English,UK,R,5000000,203
George Jackson,94,0,287,Tisha Campbell-Martin,901,Comedy|Drama|Music|Romance,William Schallert,House Party 2 ,2523,Helen Martin,English,USA,R,5000000,413
George Miller,102,18,75,Jack Thompson,492,Adventure|Drama|Family|Romance|Western,Tony Bonner,The Man from Snowy River ,854,Tom Burlinson,English,Australia,PG,3500000,155
Frank Perry,129,24,157,Xander Berkeley,977,Biography|Drama,Faye Dunaway,Mommie Dearest ,2014,Diana Scarwid,English,USA,R,5000000,485
Ice Cube,104,0,498,Monica Calhoun,1000,Comedy|Drama,Bernie Mac,The Players Club ,2868,Chrystale Wilson,English,USA,R,4500000,597
John Erick Dowdle,93,66,161,Edwin Hodge,1000,Horror|Mystery|Thriller,Ben Feldman,"As Above, So Below ",1410,Perdita Weeks,English,USA,R,5000000,200
Bille Woodruff,106,23,467,Cameron Mills,1000,Drama|Thriller,Boris Kodjoe,Addicted ,2840,Sharon Leal,Spanish,USA,R,5000000,694
Michael Curtiz,139,345,422,Peter Ustinov,535,Drama|History,Gene Tierney,The Egyptian ,2112,Jean Simmons,English,USA,Approved,5000000,440
Rob Hedden,100,6,65,Peter Mark Richman,935,Adventure|Horror,Kane Hodder,Friday the 13th Part VIII: Jason Takes Manhattan ,1327,Scott Reeves,English,USA,R,5000000,120
Joel Zwick,95,38,249,Louis Mandylor,567,Comedy|Family|Romance,Nia Vardalos,My Big Fat Greek Wedding ,1495,Lainie Kazan,English,USA,PG,5000000,312
Joe Chappelle,93,13,141,Kim Darby,742,Horror|Thriller,Donald Pleasence,Halloween: The Curse of Michael Myers ,1227,Mitchell Ryan,English,USA,R,5000000,152
Alfonso Cuarón,106,0,19,Daniel Giménez Cacho,269,Adventure|Comedy|Drama|Romance,Maribel Verdú,Y Tu Mamá También ,361,María Aura,Spanish,Mexico,R,2000000,43
Mickey Liddell,82,7,664,Randy Wayne,1000,Drama|Horror|Thriller,Jessica Lowndes,The Haunting of Molly Hartley ,4856,Haley Bennett,English,USA,PG-13,5000000,984
Dwight H. Little,88,27,101,Kathleen Kinmont,742,Horror|Thriller,Donald Pleasence,Halloween 4: The Return of Michael Myers ,1136,Ellie Cornell,English,USA,R,5000000,120
Fred Walton,89,17,85,Deborah Foreman,690,Horror|Mystery,Thomas F. Wilson,April Fool's Day ,1160,Clayton Rohner,English,USA,R,5000000,190
Barry Levinson,110,272,551,Daniel Stern,801,Comedy|Drama,Steve Guttenberg,Diner ,2943,Ellen Barkin,English,USA,R,5000000,796
Steve Carver,107,8,268,William Sanderson,926,Action|Crime|Drama|Thriller|Western,David Carradine,Lone Wolf McQuade ,2383,Robert Beltran,English,USA,PG,5000000,400
Gonzalo López-Gallego,86,17,205,Ryan Robbins,520,Horror|Mystery|Sci-Fi|Thriller,Warren Christie,Apollo 18 ,1520,Andrew Airlie,English,USA,PG-13,5000000,270
Christine Jeffs,91,19,260,Mary Lynn Rajskub,968,Comedy|Drama,Clifton Collins Jr.,Sunshine Cleaning ,2528,Paul Dooley,English,USA,R,8000000,934
John Erick Dowdle,103,66,13,Claire Geare,155,Action|Thriller,Sterling Jerins,No Escape ,259,Sahajak Boonthanakit,English,USA,R,5000000,78
King Vidor,141,54,70,George Sanders,746,Drama|History|Romance|War,Gina Lollobrigida,Solomon and Sheba ,1332,Finlay Currie,English,USA,,5000000,333
Michael Tiddes,92,89,355,Mike Epps,729,Comedy,Fred Willard,Fifty Shades of Black ,2848,Russell Peters,English,USA,R,5000000,706
Frank Borzage,79,57,99,Helen Hayes,998,Drama|Romance|War,Gary Cooper,A Farewell to Arms ,1284,Adolphe Menjou,English,USA,Unrated,800000,164
Bille Woodruff,96,23,503,Brandy Norwood,927,Comedy|Romance,Donald Faison,The Perfect Match ,3552,Lauren London,English,USA,R,5000000,509
Mamoru Hosoda,82,99,44,Colleen O'Shaughnessey,93,Action|Adventure|Animation|Family|Sci-Fi,Lara Jill Miller,Digimon: The Movie ,315,Mona Marshall,English,USA,PG,5000000,45
Denys Arcand,112,66,21,Stéphane Rousseau,150,Comedy|Crime|Drama|Mystery|Romance,Marie-Josée Croze,The Barbarian Invasions ,253,Marina Hands,French,Canada,R,6000000,28
Richard Lester,106,44,136,Denholm Elliott,559,Adventure|Drama|Romance,Robert Shaw,Robin and Marian ,1199,Nicol Williamson,English,USA,PG,5000000,249
J.S. Cardone,90,23,560,Kerr Smith,847,Horror|Thriller,Brendan Fehr,The Forsaken ,3004,Izabella Miko,English,USA,R,5000000,591
Jay Levey,150,3,448,Gedde Watanabe,859,Comedy|Drama,Fran Drescher,UHF ,3942,Michael Richards,English,USA,PG-13,5000000,448
Tamara Jenkins,91,84,572,Kevin Corrigan,1000,Comedy|Drama,Natasha Lyonne,Slums of Beverly Hills ,2691,Jessica Walter,English,USA,R,5000000,778
Sergio Leone,145,0,392,Woody Strode,973,Western,Claudia Cardinale,Once Upon a Time in the West ,2589,Jack Elam,English,Italy,PG-13,5000000,423
Ronan Chapalain,41,0,0,Guillaume Denaiffe,55,Documentary,Norbert Ferrer,Sea Rex 3D: Journey to a Prehistoric World ,55,Chloe Hollings,English,UK,,5000000,0
Atom Egoyan,112,460,395,Sarah Polley,990,Drama,Bruce Greenwood,The Sweet Hereafter ,2820,Simon Baker,English,Canada,R,5000000,900
Xavier Beauvois,122,22,32,Michael Lonsdale,186,Drama,Lambert Wilson,Of Gods and Men ,416,Olivier Rabourdin,French,France,PG-13,4000000,135
Jerry Belson,87,3,83,Tim Thomerson,922,Comedy|Music|Sci-Fi,Cassandra Peterson,Jekyll and Hyde... Together Again ,1324,Bess Armstrong,English,USA,R,5000000,162
Jake Kasdan,116,52,102,Ryan O'Neal,624,Comedy|Crime|Drama|Mystery|Thriller,Kim Dickens,Zero Effect ,1209,Angela Featherstone,English,USA,R,5000000,385
Paul Schrader,103,261,145,Jane Adams,722,Crime|Drama,Dana Delany,Light Sleeper ,1201,David Clennon,English,USA,R,5000000,280
John Cameron Mitchell,91,263,192,Jon Tenney,967,Drama,Dianne Wiest,Rabbit Hole ,1582,Tammy Blanchard,English,USA,PG-13,5000000,289
Jeremy Saulnier,95,57,233,Mark Webber,727,Crime|Horror|Music|Thriller,Alia Shawkat,Green Room ,1836,Joe Cole,English,USA,R,5000000,442
Billy Kent,88,0,276,Tim Russ,740,Comedy|Drama|Romance,Liza Minnelli,The Oh in Ohio ,1665,Winter Ave Zoli,English,USA,R,5000000,625
James Manera,99,0,361,Greg Germann,578,Drama|Mystery|Sci-Fi,Joaquim de Almeida,Atlas Shrugged: Who Is John Galt? ,3382,Kristoffer Polaha,English,USA,PG-13,5000000,435
Wes Anderson,91,0,65,Darryl Cox,387,Comedy|Crime|Drama,Andrew Wilson,Bottle Rocket ,648,Lumi Cavazos,English,USA,R,7000000,96
Dennis Hopper,94,0,51,Don Gordon,311,Drama,Raymond Burr,Out of the Blue ,498,Jim Byrnes,English,Canada,R,2200000,59
Richard Wallace,95,5,100,Paul Fix,197,Adventure|Drama|Romance,Judith Anderson,Tycoon ,538,Laraine Day,English,USA,Approved,3209000,116
Morgan J. Freeman,90,204,697,John Heard,1000,Drama,Ethan Suplee,Desert Blue ,3207,Sara Gilbert,English,USA,R,2000000,697
Matthew Hastings,95,3,383,Marc Trottier,889,Comedy|Horror|Sci-Fi,Meghan Ory,Decoys ,2984,Corey Sevier,English,Canada,R,5000000,680
M. Night Shyamalan,94,0,99,Patch Darragh,432,Horror|Thriller,Ocean James,The Visit ,1010,Olivia DeJonge,English,USA,PG-13,5000000,309
Brian De Palma,90,0,15,Daniel Stewart Sherman,343,Crime|Thriller|War,Mike Figueroa,Redacted ,408,Kel O'Neill,English,USA,R,5000000,29
Klaus Menzel,103,34,227,Jacqueline Bisset,811,Mystery|Romance|Thriller,Adam Garcia,Fascination ,1789,Alice Evans,English,Germany,R,5000000,522
Oren Peli,91,110,14,Sandra Staggs,46,Horror|Sci-Fi|Thriller,Glenn Campbell,Area 51 ,117,Jelena Nik,English,USA,R,5000000,21
Jaume Balagueró,102,57,78,Tony Corvillo,331,Drama|Horror|Thriller,Luis Tosar,Sleep Tight ,526,Marta Etura,Spanish,Spain,Not Rated,5000000,93
Paul Andrew Williams,92,46,141,Doug Bradley,570,Comedy|Crime|Horror|Thriller,Dave Legeno,The Cottage ,1258,Georgia Groome,English,UK,Unrated,2500000,337
Stephen Herek,87,65,686,Callum Blue,866,Comedy|Drama|Fantasy,Henry Ian Cusick,Dead Like Me: Life After Death ,3724,Shenae Grimes-Beech,English,USA,R,5000000,738
William H. Macy,105,0,394,Felicity Huffman,745,Comedy|Drama|Music,Billy Crudup,Rudderless ,1986,David Adam Flannery,English,USA,R,5000000,508
Barrett Esposito,67,0,388,Cyndi Lauper,979,Animation|Family,Chazz Palminteri,Henry & Me ,2509,Danny Aiello,English,USA,PG,10000000,732
Eric Bross,87,49,601,Esai Morales,708,Crime|Drama|Thriller,Teri Polo,We Have Your Husband ,3059,Nicholas Gonzalez,English,USA,TV-PG,5000000,699
Vicky Jewson,109,3,126,Sofia Black-D'Elia,1000,Action|Drama|Thriller|War,James Frain,Born of War ,1681,Lisa Kay,English,UK,R,5000000,266
Peter Hyams,130,0,826,Sam Waterston,1000,Action|Sci-Fi|Thriller,David Huddleston,Capricorn One ,5191,Hal Holbrook,English,USA,PG,5000000,849
Marc Bennett,,3,723,Natasha Henstridge,975,Comedy|Drama,Michael Rapaport,Should've Been Romeo ,4991,Costas Mandylor,English,USA,,5000000,900
Mike Mayhall,88,14,668,Cody Howard,784,Family,David Raizor,Running Forever ,3021,Martin Kove,English,USA,,5000000,763
Nick Murphy,107,58,537,Imelda Staunton,874,Horror|Thriller,Isaac Hempstead Wright,The Awakening ,2363,Joseph Mawle,English,UK,R,3000000,579
Eli Roth,93,0,581,Takashi Miike,1000,Horror,Jay Hernandez,Hostel ,2990,Rick Hoffman,English,USA,R,4800000,1000
Michael Winterbottom,94,187,427,Shirley Henderson,1000,Comedy|Drama,Steve Coogan,Tristram Shandy: A Cock and Bull Story ,3690,Dylan Moran,English,UK,R,2800000,887
