movie_title,duration,genres,language,country,content_rating,budget,genre_Drama,genre_Comedy,genre_Romance,genre_Thriller,genre_Crime,genre_Action,genre_Adventure,genre_Horror,genre_Family,genre_Fantasy,genre_Other,director_name,actor_1_name,actor_2_name,actor_3_name,director_facebook_likes,actor_1_facebook_likes,actor_2_facebook_likes,actor_3_facebook_likes,cast_total_facebook_likes,gross,imdb_score,movie_facebook_likes,num_critic_for_reviews,num_voted_users,num_user_for_reviews,gross_margin
Sphinx ,118.0,Adventure|Mystery|Thriller,English,USA,PG,14000000.0,False,False,False,True,False,False,True,False,False,False,True,Franklin J. Schaffner,Frank Langella,William Hootkins,John Gielgud,76.0,902.0,488.0,249.0,2079,800000.0,5.2,106,2.0,892,21.0,-0.9428571428571428
A Better Life ,98.0,Drama|Romance,English,USA,PG-13,10000000.0,True,False,True,False,False,False,False,False,False,False,False,Chris Weitz,Demián Bichir,Eddie 'Piolin' Sotelo,Robert Peters,129.0,749.0,252.0,221.0,2214,1754319.0,7.2,0,94.0,13174,81.0,-0.8245681
Spider ,98.0,Drama|Mystery|Thriller,English,Canada,R,8000000.0,True,False,False,True,False,False,False,False,False,False,True,David Cronenberg,Miranda Richardson,John Neville,Lynn Redgrave,0.0,530.0,387.0,258.0,1381,1641788.0,6.8,0,157.0,30096,213.0,-0.7947765
Cecil B. DeMented ,87.0,Comedy|Crime|Thriller,English,France,R,10000000.0,False,True,False,True,True,False,False,False,False,False,False,John Waters,Alicia Witt,Melanie Griffith,Kevin Nealon,0.0,975.0,537.0,503.0,3059,1276984.0,6.2,795,90.0,11403,150.0,-0.8723016
The Brothers Solomon ,93.0,Comedy,English,USA,R,10000000.0,False,True,False,False,False,False,False,False,False,False,False,Bob Odenkirk,Jenna Fischer,Lee Majors,Will Forte,0.0,966.0,799.0,622.0,3307,900926.0,5.3,319,51.0,9517,46.0,-0.9099074
Swept Away ,89.0,Comedy|Romance,English,UK,R,10000000.0,False,True,True,False,False,False,False,False,False,False,False,Guy Ritchie,Bruce Greenwood,Jeanne Tripplehorn,David Thornton,0.0,990.0,711.0,119.0,2006,598645.0,3.6,725,71.0,13145,215.0,-0.9401355
"War, Inc. ",107.0,Action|Comedy|Thriller,English,USA,R,10000000.0,False,True,False,True,False,True,False,False,False,False,False,Joshua Seftel,Bashar Rahal,Sergej Trifunovic,Ned Bellamy,0.0,603.0,175.0,91.0,988,578527.0,5.7,883,79.0,20008,112.0,-0.9421473
Shaolin Soccer ,85.0,Action|Comedy|Sport,Cantonese,Hong Kong,PG,10000000.0,False,True,False,False,False,True,False,False,False,False,True,Stephen Chow,Wei Zhao,Karen Mok,Kwok-Kwan Chan,0.0,478.0,83.0,51.0,700,488872.0,7.3,0,246.0,56923,243.0,-0.9511128
The Swindle ,101.0,Comedy|Crime|Thriller,French,France,,60000000.0,False,True,False,True,True,False,False,False,False,False,False,Claude Chabrol,Isabelle Huppert,François Cluzet,Michel Serrault,324.0,678.0,541.0,28.0,1256,231417.0,6.6,33,34.0,1649,21.0,-0.99614305
Imaginary Heroes ,111.0,Comedy|Drama,English,USA,R,4000000.0,True,True,False,False,False,False,False,False,False,False,False,Dan Harris,Kip Pardue,Ryan Donowho,Larry Fessenden,24.0,374.0,181.0,83.0,768,228524.0,7.3,345,73.0,8708,56.0,-0.942869
High Heels and Low Lifes ,86.0,Action|Comedy|Drama,English,UK,R,10000000.0,True,True,False,False,False,True,False,False,False,False,False,Mel Smith,Minnie Driver,Danny Dyer,Mary McCormack,302.0,893.0,798.0,428.0,3049,226792.0,6.2,117,43.0,3080,44.0,-0.9773208
Severance ,90.0,Comedy|Horror|Thriller,English,UK,R,5000000.0,False,True,False,True,False,False,False,True,False,False,False,Christopher Smith,Danny Dyer,Toby Stephens,Laura Harris,76.0,798.0,769.0,345.0,2217,136432.0,6.6,0,200.0,31890,194.0,-0.9727136
Edmond ,82.0,Drama|Thriller,English,USA,R,10000000.0,True,False,False,True,False,False,False,False,False,False,False,Stuart Gordon,Joe Mantegna,Dulé Hill,Jeffrey Combs,216.0,1000.0,922.0,885.0,5761,131617.0,6.3,661,79.0,9971,119.0,-0.9868383
"Cinco de Mayo, La Batalla ",125.0,Drama|History|War,Spanish,Mexico,R,10000000.0,True,False,False,False,False,False,False,False,False,False,True,Rafa Lara,Jorge Luis Moreno,Andrés Montiel,William Miller,21.0,78.0,61.0,36.0,221,169379.0,6.2,874,12.0,683,3.0,-0.9830621
An Alan Smithee Film: Burn Hollywood Burn ,86.0,Comedy,English,USA,R,10000000.0,False,True,False,False,False,False,False,False,False,False,False,Arthur Hiller,Eric Idle,Harvey Weinstein,Ryan O'Neal,71.0,795.0,474.0,385.0,2655,15447.0,3.5,89,29.0,2971,85.0,-0.9984553
The Good Guy ,90.0,Comedy|Romance,English,USA,R,8000000.0,False,True,True,False,False,False,False,False,False,False,False,Julio DePietro,Adrian Martinez,Scott Porter,Aaron Yoo,0.0,806.0,690.0,617.0,3124,100503.0,5.9,1000,22.0,7759,20.0,-0.987437125
Motherhood ,90.0,Comedy|Drama,English,USA,PG-13,5000000.0,True,True,False,False,False,False,False,False,False,False,False,Katherine Dieckmann,Stephanie Szostak,Minnie Driver,Anthony Edwards,8.0,1000.0,893.0,495.0,3146,92900.0,4.7,546,43.0,3662,23.0,-0.98142
Blonde Ambition ,93.0,Comedy|Romance,English,USA,PG-13,10000000.0,False,True,True,False,False,False,False,False,False,False,False,Scott Marshall,Drew Fuller,Drew Waters,Larry Miller,7.0,906.0,848.0,611.0,4725,5561.0,3.9,160,20.0,4995,34.0,-0.9994439
Of Horses and Men ,81.0,Comedy|Drama|Romance,Icelandic,Iceland,,10000000.0,True,True,True,False,False,False,False,False,False,False,False,Benedikt Erlingsson,Ingvar Eggert Sigurðsson,Charlotte Bøving,Sigríður María Egilsdóttir,4.0,63.0,10.0,5.0,81,11835.0,6.9,1000,66.0,1920,7.0,-0.9988165
The Lost City ,144.0,Drama|Romance,English,USA,R,9600000.0,True,False,True,False,False,False,False,False,False,False,False,Andy Garcia,Danny Pino,Victor Rivers,Enrique Murciano,0.0,786.0,228.0,195.0,1674,2483955.0,6.7,957,52.0,8369,165.0,-0.7412546875
Next Friday ,98.0,Comedy,English,USA,R,9500000.0,False,True,False,False,False,False,False,False,False,False,False,Steve Carr,John Witherspoon,Mike Epps,Rolando Molina,41.0,723.0,706.0,525.0,3939,57176582.0,6.1,0,55.0,27492,84.0,5.018587578947368
You Only Live Twice ,117.0,Action|Adventure|Thriller,English,UK,Approved,9500000.0,False,False,False,True,False,True,True,False,False,False,False,Lewis Gilbert,Donald Pleasence,Burt Kwouk,Desmond Llewelyn,43.0,742.0,462.0,244.0,2127,43100000.0,6.9,0,130.0,75280,267.0,3.536842105263158
Poltergeist III ,98.0,Horror|Thriller,English,USA,PG-13,10500000.0,False,False,False,True,False,False,False,True,False,False,False,Gary Sherman,Tom Skerritt,Heather O'Rourke,Zelda Rubinstein,17.0,1000.0,887.0,770.0,3827,14114488.0,4.5,616,66.0,13190,114.0,0.34423695238095237
Thunderball ,130.0,Action|Adventure|Thriller,English,UK,Approved,9000000.0,False,False,False,True,False,True,True,False,False,False,False,Terence Young,Desmond Llewelyn,Earl Cameron,Lois Maxwell,92.0,244.0,189.0,177.0,1164,63600000.0,7.0,0,129.0,82073,275.0,6.066666666666666
The Best Man ,120.0,Comedy|Drama,English,USA,R,9000000.0,True,True,False,False,False,False,False,False,False,False,False,Malcolm D. Lee,Harold Perrineau,Sanaa Lathan,Jarrod Bunch,92.0,1000.0,886.0,862.0,5420,34074895.0,6.7,0,32.0,6525,79.0,2.7860994444444445
Child's Play ,87.0,Fantasy|Horror,English,USA,R,9000000.0,False,False,False,False,False,False,False,True,False,True,False,Tom Holland,Catherine Hicks,Alex Vincent,Dinah Manoff,85.0,311.0,189.0,118.0,760,33244684.0,6.5,0,142.0,62038,281.0,2.6938537777777776
Black Christmas ,94.0,Horror,English,USA,R,9000000.0,False,False,False,False,False,False,False,True,False,False,False,Glen Morgan,Oliver Hudson,Crystal Lowe,Andrea Martin,17.0,607.0,318.0,179.0,1611,16235293.0,4.5,0,186.0,19918,278.0,0.8039214444444445
Henry V ,137.0,Action|Biography|Drama|History|Romance|War,English,UK,PG-13,9000000.0,True,False,True,False,False,True,False,False,False,False,True,Kenneth Branagh,Brian Blessed,Derek Jacobi,Danny Webb,0.0,591.0,520.0,130.0,1341,10161099.0,7.7,0,46.0,23441,108.0,0.129011
The Way of the Gun ,119.0,Action|Crime|Drama|Thriller,English,USA,R,8500000.0,True,False,False,True,True,True,False,False,False,False,False,Christopher McQuarrie,Kristin Lehman,Nicky Katt,Dylan Kussman,188.0,187.0,127.0,35.0,358,6047856.0,6.7,1000,117.0,27536,327.0,-0.2884875294117647
Igby Goes Down ,99.0,Comedy|Drama,English,USA,R,9000000.0,True,True,False,False,False,False,False,False,False,False,False,Burr Steers,Kieran Culkin,Rory Culkin,Bill Irwin,23.0,1000.0,710.0,471.0,2478,4681503.0,7.0,838,136.0,29058,238.0,-0.479833
Gracie ,95.0,Biography|Drama|Sport,English,USA,PG-13,9000000.0,True,False,False,False,False,False,False,False,False,False,True,Davis Guggenheim,Emma Bell,John Doman,Carly Schroeder,49.0,702.0,616.0,261.0,2007,2955039.0,6.2,313,65.0,3624,27.0,-0.6716623333333334
Trust the Man ,103.0,Comedy|Drama|Romance,English,USA,R,9000000.0,True,True,True,False,False,False,False,False,False,False,False,Bart Freundlich,Billy Crudup,Garry Shandling,Dagmara Dominczyk,38.0,745.0,591.0,316.0,1721,1530535.0,5.7,215,100.0,7833,63.0,-0.8299405555555556
Hamlet 2 ,92.0,Comedy|Music,English,USA,R,9000000.0,False,True,False,False,False,False,False,False,False,False,True,Andrew Fleming,Steve Coogan,Amy Poehler,David Arquette,26.0,1000.0,1000.0,611.0,3767,4881867.0,6.4,1000,129.0,15200,76.0,-0.45757033333333336
Princess Kaiulani ,97.0,Drama,English,USA,PG,9000000.0,True,False,False,False,False,False,False,False,False,False,False,Marc Forby,Q'orianka Kilcher,Will Patton,Shaun Evans,3.0,679.0,537.0,204.0,1426,883887.0,6.2,0,26.0,1201,14.0,-0.9017903333333334
Opal Dream ,86.0,Drama|Family,English,Australia,PG,11400000.0,True,False,False,False,False,False,False,False,True,False,False,Peter Cattaneo,Jacqueline McKenzie,Vince Colosimo,Peter Callan,11.0,185.0,62.0,18.0,299,13751.0,6.6,135,24.0,813,6.0,-0.9987937719298245
Flame and Citron ,45.0,Drama|History|Thriller|War,Danish,Denmark,Not Rated,45000000.0,True,False,False,True,False,False,False,False,False,False,True,Ole Christian Madsen,Lars Mikkelsen,Thure Lindhardt,Christian Berkel,28.0,573.0,197.0,104.0,1098,145109.0,7.3,0,80.0,14247,44.0,-0.9967753555555555
Undiscovered ,97.0,Comedy|Music|Romance,English,Germany,PG-13,9000000.0,False,True,True,False,False,False,False,False,False,False,True,Meiert Avis,Fisher Stevens,Kip Pardue,Perrey Reeves,0.0,922.0,374.0,230.0,1835,1046166.0,4.2,128,41.0,2599,45.0,-0.8837593333333333
The Rose ,125.0,Drama|Music|Romance,English,USA,R,8500000.0,True,False,True,False,False,False,False,False,False,False,True,Mark Rydell,David Keith,Frederic Forrest,Alan Bates,43.0,563.0,236.0,122.0,1097,29200000.0,6.9,1000,32.0,6142,52.0,2.4352941176470586
Limbo ,126.0,Adventure|Drama|Thriller,English,USA,R,8000000.0,True,False,False,True,False,False,True,False,False,False,False,John Sayles,Mary Elizabeth Mastrantonio,Casey Siemaszko,Vanessa Martinez,407.0,638.0,107.0,39.0,823,1997807.0,7.1,196,46.0,5158,140.0,-0.750274125
Club Dread ,119.0,Comedy|Horror|Thriller,English,USA,R,8550000.0,False,True,False,True,False,False,False,True,False,False,False,Jay Chandrasekhar,Brittany Daniel,Lindsay Price,Jay Chandrasekhar,422.0,861.0,499.0,422.0,3306,4992159.0,5.6,713,66.0,23823,201.0,-0.41612175438596494
Brown Sugar ,109.0,Comedy|Drama|Music|Romance,English,USA,PG-13,8000000.0,True,True,True,False,False,False,False,False,False,False,True,Rick Famuyiwa,Boris Kodjoe,Sanaa Lathan,Wendell Pierce,44.0,1000.0,886.0,458.0,3199,27362712.0,6.5,0,37.0,5971,60.0,2.420339
A Thin Line Between Love and Hate ,108.0,Comedy|Crime|Drama|Romance|Thriller,English,USA,R,8000000.0,True,True,True,True,True,False,False,False,False,False,False,Martin Lawrence,Faizon Love,Lynn Whitfield,Della Reese,0.0,585.0,434.0,388.0,3023,34746109.0,5.6,559,11.0,3122,14.0,3.343263625
Shutter ,90.0,Horror|Mystery|Thriller,English,USA,PG-13,8000000.0,False,False,False,True,False,False,False,True,False,False,True,Masayuki Ochiai,James Kyson,David Denman,Daisy Betts,5.0,449.0,332.0,297.0,1534,25926543.0,5.2,0,135.0,26609,148.0,2.240817875
That Awkward Moment ,94.0,Comedy|Romance,English,USA,R,8000000.0,False,True,True,False,False,False,False,False,False,False,False,Tom Gormican,Mackenzie Davis,Lola Glaudini,Josh Pais,19.0,363.0,342.0,117.0,1024,26049082.0,6.1,0,164.0,76791,100.0,2.25613525
New Nightmare ,107.0,Fantasy|Horror|Mystery|Thriller,English,USA,R,8000000.0,False,False,False,True,False,False,False,True,False,True,True,Wes Craven,Miko Hughes,Heather Langenkamp,Tracy Middendorf,0.0,969.0,449.0,112.0,1775,18090181.0,6.4,0,109.0,38191,271.0,1.261272625
Half Baked ,82.0,Comedy|Crime,English,USA,R,8000000.0,False,True,False,False,True,False,False,False,False,False,False,Tamra Davis,Dave Chappelle,Harland Williams,Clarence Williams III,33.0,744.0,503.0,475.0,2400,17278980.0,6.7,0,40.0,48225,164.0,1.1598725
Shadow of the Vampire ,92.0,Drama|Horror,English,UK,R,8000000.0,True,False,False,False,False,False,False,True,False,False,False,E. Elias Merhige,Eddie Izzard,Udo Kier,Catherine McCormack,54.0,776.0,595.0,306.0,1761,8279017.0,6.9,0,196.0,34191,339.0,0.034877125
Prom ,104.0,Comedy|Drama,English,USA,PG,8000000.0,True,True,False,False,False,False,False,False,False,False,False,Joe Nussbaum,Cameron Monaghan,Thomas McDonell,Aimee Teegarden,18.0,1000.0,962.0,741.0,5190,10106233.0,5.4,0,83.0,12702,32.0,0.263279125
Held Up ,89.0,Comedy,English,USA,PG-13,8000000.0,False,True,False,False,False,False,False,False,False,False,False,Steve Rash,Barry Corbin,Nia Long,Jake Busey,15.0,883.0,826.0,660.0,3291,4692814.0,5.1,77,11.0,2870,34.0,-0.41339825
Woman on Top ,92.0,Comedy|Fantasy|Romance,English,USA,R,8000000.0,False,True,True,False,False,False,False,False,False,True,False,Fina Torres,Harold Perrineau,John de Lancie,Mark Feuerstein,26.0,1000.0,905.0,417.0,2687,5018450.0,5.3,859,72.0,8546,86.0,-0.37269375
8 Women ,111.0,Comedy|Crime|Musical|Romance,French,France,R,8000000.0,False,True,True,False,True,False,False,False,False,False,True,François Ozon,Catherine Deneuve,Isabelle Huppert,Emmanuelle Béart,341.0,963.0,678.0,569.0,3543,3076425.0,7.1,0,128.0,23660,162.0,-0.615446875
Showdown in Little Tokyo ,79.0,Action|Comedy|Crime|Thriller,English,USA,R,8000000.0,False,True,False,True,True,True,False,False,False,False,False,Mark L. Lester,Cary-Hiroyuki Tagawa,Tia Carrere,Vernee Watson,73.0,1000.0,1000.0,112.0,2404,2275557.0,6.0,0,45.0,12561,102.0,-0.715555375
Clay Pigeons ,104.0,Comedy|Crime,English,Germany,R,8000000.0,False,True,False,False,True,False,False,False,False,False,False,David Dobkin,Janeane Garofalo,Vince Vieluf,Kevin Rahm,71.0,1000.0,261.0,168.0,1795,1789892.0,6.6,515,49.0,9494,109.0,-0.7762635
Prefontaine ,106.0,Biography|Drama|Romance|Sport,English,USA,PG-13,8000000.0,True,False,True,False,False,False,False,False,False,False,True,Steve James,Kurtwood Smith,Laurel Holloman,Amy Locane,23.0,1000.0,273.0,200.0,1610,532190.0,6.8,0,23.0,5673,37.0,-0.93347625
Brooklyn Rules ,99.0,Crime|Drama,English,USA,R,8000000.0,True,False,False,False,True,False,False,False,False,False,False,Michael Corrente,Jerry Ferrara,Tony Devon,Alexa Havins,30.0,480.0,257.0,209.0,1234,398420.0,6.4,226,41.0,5049,48.0,-0.9501975
Fido ,93.0,Comedy|Drama|Horror|Sci-Fi,English,Canada,R,8000000.0,True,True,False,False,False,False,False,True,False,False,True,Andrew Currie,Alexia Fast,Henry Czerny,Kesun Loder,8.0,553.0,177.0,33.0,786,298110.0,6.8,0,140.0,25055,98.0,-0.96273625
10th & Wolf ,107.0,Crime|Drama|Thriller,English,USA,R,8000000.0,True,False,False,True,True,False,False,False,False,False,False,Robert Moresco,Brian Dennehy,Brad Renfro,Dash Mihok,53.0,954.0,551.0,463.0,2512,53481.0,6.4,294,26.0,5557,34.0,-0.993314875
Dear Wendy ,102.0,Comedy|Crime|Drama|Romance,English,Italy,Unrated,50000000.0,True,True,True,False,True,False,False,False,False,False,False,Thomas Vinterberg,Michael Angarano,Chris Owen,William Hootkins,346.0,947.0,526.0,488.0,2572,23106.0,6.6,532,100.0,9003,58.0,-0.99953788
Aloft ,97.0,Drama,English,Spain,R,8000000.0,True,False,False,False,False,False,False,False,False,False,False,Claudia Llosa,Ian Tracey,Zen McGrath,William Shimell,43.0,144.0,63.0,47.0,326,52961.0,5.3,675,56.0,2103,11.0,-0.993379875
Imagine Me & You ,90.0,Comedy|Drama|Romance,English,UK,R,7900000.0,True,True,True,False,False,False,False,False,False,False,False,Ol Parker,Celia Imrie,Ben Miles,Darren Boyd,21.0,186.0,119.0,112.0,619,671240.0,6.9,0,85.0,23023,149.0,-0.9150329113924051
The Blood of Heroes ,90.0,Action|Sci-Fi|Sport,English,Australia,R,10000000.0,False,False,False,False,False,True,False,False,False,False,True,David Webb Peoples,Delroy Lindo,Joan Chen,Anna Katarina,73.0,848.0,643.0,26.0,1526,882290.0,6.5,999,21.0,4792,43.0,-0.911771
Soul Food ,115.0,Comedy|Drama,English,USA,R,7500000.0,True,True,False,False,False,False,False,False,False,False,False,George Tillman Jr.,Vanessa Williams,Mekhi Phifer,Vivica A. Fox,88.0,1000.0,1000.0,890.0,4737,43490057.0,6.9,508,34.0,5275,30.0,4.798674266666667
Rumble in the Bronx ,89.0,Action|Comedy,Cantonese,Hong Kong,R,7500000.0,False,True,False,False,False,True,False,False,False,False,False,Stanley Tong,Françoise Yip,Anita Mui,Garvin Cross,7.0,186.0,147.0,36.0,407,32333860.0,6.7,0,62.0,29843,81.0,3.3111813333333333
The Hotel New Hampshire ,109.0,Comedy|Drama|Romance,English,UK,R,7500000.0,True,True,True,False,False,False,False,False,False,False,False,Tony Richardson,Joely Richardson,Beau Bridges,Nastassja Kinski,62.0,584.0,552.0,518.0,2024,5100000.0,6.0,345,9.0,6595,61.0,-0.32
Narc ,105.0,Crime|Drama|Mystery|Thriller,English,USA,R,7500000.0,True,False,False,True,True,False,False,False,False,False,True,Joe Carnahan,Jason Patric,Chi McBride,Alan Van Sprang,248.0,673.0,466.0,147.0,1442,10460089.0,7.2,1000,127.0,34098,214.0,0.39467853333333336
Men with Brooms ,102.0,Comedy|Drama|Romance|Sport,English,Canada,R,7500000.0,True,True,True,False,False,False,False,False,False,False,True,Paul Gross,Molly Parker,Paul Gross,Kari Matchett,329.0,611.0,329.0,280.0,1834,4239767.0,6.0,0,9.0,3709,83.0,-0.43469773333333334
The Work and the Glory ,118.0,Drama|Romance,English,USA,PG,7500000.0,True,False,True,False,False,False,False,False,False,False,False,Russell Holt,Eric Johnson,Brenda Strong,Tiffany Dupont,0.0,373.0,266.0,249.0,1233,3347439.0,6.9,31,6.0,833,33.0,-0.5536748
Alias Betty ,103.0,Comedy|Crime|Drama|Romance|Thriller,French,France,,50000000.0,True,True,True,True,True,False,False,False,False,False,False,Claude Miller,Sandrine Kiberlain,Edouard Baer,Roschdy Zem,27.0,71.0,59.0,59.0,262,206400.0,6.9,26,38.0,1439,26.0,-0.995872
Code 46 ,93.0,Drama|Romance|Sci-Fi|Thriller,English,UK,R,7500000.0,True,False,True,True,False,False,False,False,False,False,True,Michael Winterbottom,Samantha Morton,Om Puri,Natalie Mendoza,187.0,631.0,163.0,158.0,1176,197148.0,6.3,0,133.0,18109,150.0,-0.9737136
Ta Ra Rum Pum ,153.0,Comedy|Family|Romance,Hindi,USA,,6000000.0,False,True,True,False,False,False,False,False,True,False,False,Siddharth Anand,Saif Ali Khan,Mary Goggin,Vic Aviles,5.0,532.0,249.0,60.0,902,872643.0,5.4,108,16.0,2909,37.0,-0.8545595
Harry Brown ,97.0,Action|Crime|Drama|Thriller,English,UK,R,7300000.0,True,False,False,True,True,True,False,False,False,False,False,Daniel Barber,Joseph Gilgun,Jack O'Connell,Sean Harris,12.0,788.0,698.0,641.0,2486,1818681.0,7.2,0,224.0,74435,224.0,-0.7508656164383561
The Omega Code ,100.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,English,USA,PG-13,7500000.0,False,False,False,True,False,True,True,False,False,True,True,Robert Marcarelli,George Coe,William Hootkins,Ayla Kell,0.0,488.0,488.0,440.0,2428,12610552.0,3.5,129,39.0,4682,206.0,0.6814069333333334
Diamonds Are Forever ,120.0,Action|Adventure|Thriller,English,UK,GP,7200000.0,False,False,False,True,False,True,True,False,False,False,False,Guy Hamilton,Desmond Llewelyn,Lois Maxwell,Jill St. John,82.0,244.0,177.0,175.0,1105,43800000.0,6.7,0,120.0,74249,276.0,5.083333333333333
The Piano ,121.0,Drama|Music|Romance,English,New Zealand,R,7000000.0,True,False,True,False,False,False,False,False,False,False,True,Jane Campion,Holly Hunter,Ian Mune,Geneviève Lemon,319.0,1000.0,18.0,11.0,1051,40158000.0,7.6,0,83.0,63931,241.0,4.736857142857143
Live and Let Die ,121.0,Action|Adventure|Thriller,English,UK,PG,7000000.0,False,False,False,True,False,True,True,False,False,False,False,Guy Hamilton,Yaphet Kotto,Geoffrey Holder,Clifton James,82.0,581.0,547.0,189.0,1865,35400000.0,6.8,0,136.0,74957,251.0,4.057142857142857
My Dog Skip ,95.0,Drama|Family|Sport,English,USA,PG,5000000.0,True,False,False,False,False,False,False,False,True,False,True,Jay Russell,Clint Howard,Frankie Muniz,Cody Linley,13.0,1000.0,934.0,430.0,2515,34099640.0,7.0,0,79.0,16651,149.0,5.819928
